"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Indirect comparative efficacy and safety of tirzepatide 10 and 15 mg versus semaglutide 2.4 mg for the management of obesity and overweight in patients with type 2 diabetes","https://scispace.com/paper/indirect-comparative-efficacy-and-safety-of-tirzepatide-10-iezwu8zfl2v8","2025","Journal Article","Diabetes, Obesity and Metabolism","Andreea Ciudin
Erin Johansson
Sarah Zimner‐Rapuch
Georgios K. Dimitriadis
Marie-Jeanne Bertrand
Tristan Curteis
Laura J. Clark
L. Fan
Hélène Sapin
Jean‐François Bergmann","10.1111/dom.16508","","This indirect treatment comparison (ITC) compared the efficacy and safety of tirzepatide with semaglutide for managing obesity or overweight in participants with type 2 diabetes (T2D), informed by the pivotal trials SURMOUNT-2 and STEP 2. Participants had body mass index (BMI) ≥ 27 kg/m2, with ≥1 unsuccessful prior dietary weight reduction effort and glycated haemoglobin (HbA1c) 7%-10% on stable therapy. A heterogeneity assessment confirmed that study and patient baseline characteristics were similar. Bucher ITCs compared tirzepatide 10 and 15 mg once-weekly (QW) to semaglutide 2.4 mg QW via placebo, all adjunct to a reduced-calorie diet and increased physical activity. Tirzepatide 10 and 15 mg were associated with statistically significant greater reductions in weight, BMI and HbA1c versus semaglutide. Tirzepatide 15 mg was associated with statistically significant greater odds versus semaglutide of ≥5% and ≥15% weight reduction and statistically significant improvements in several cardiometabolic risk factors, including waist circumference, fasting plasma glucose and triglycerides. Both tirzepatide doses showed non-significant trends of greater improvements in high-density lipoprotein, low-density lipoprotein, systolic blood pressure and diastolic blood pressure versus semaglutide as well as a generally comparable safety profile to semaglutide. In this ITC versus semaglutide 2.4 mg, tirzepatide 10 and 15 mg were associated with statistically significant greater weight, BMI and HbA1c reduction and tirzepatide 15 mg with statistically significant improvements in multiple cardiometabolic risk factors crucial in managing obesity or overweight among patients with T2D. Both tirzepatide doses also had a generally similar safety profile to semaglutide. What is the context and purpose of this research study? Excess weight and type 2 diabetes (T2D) are strongly connected, where most patients with T2D have obesity or overweight. Weight management is crucial for improving T2D outcomes and preventing its progression. Weight management comprises behavioural interventions, psychological support, dietary changes and physical activity programmes. Medications may also be prescribed or surgical options may also be considered. Two such medications for weight management are tirzepatide (up to 15 mg) and semaglutide (up to 2.4 mg), which are injected subcutaneously once per week to help control appetite by prolonging patients' feeling of fullness. These medications are also used at different doses to treat T2D. Because there were no clinical trials directly comparing tirzepatide and semaglutide, particularly in patients with both T2D and either obesity or overweight, this study aimed to indirectly compare the effectiveness and safety of tirzepatide and semaglutide for weight management in patients with overweight or obesity and T2D. What was done? We indirectly compared the efficacy and safety of two doses of tirzepatide (10 and 15 mg per week) versus semaglutide 2.4 mg per week for weight management in adults with both T2D and either obesity or overweight. We used data from two large clinical trials, SURMOUNT-2 and STEP 2, which tested tirzepatide and semaglutide, respectively, against a placebo, all adjunct to diet and exercise. An indirect treatment comparison of tirzepatide and semaglutide was then possible via the placebo arm acting as the common comparator. The similarity of study design and patient populations in the two trials was evaluated and found to be sufficiently close to allow meaningful comparisons. Appropriate statistical methodology was used to facilitate comparisons of the two trials. What were the main results? Compared to semaglutide 2.4 mg, the higher dose of tirzepatide (15 mg) was associated with a statistically significant improvement in several outcomes such as weight reduction, glycaemic outcomes and triglycerides, while the lower dose of tirzepatide (10 mg) was associated with some statistically significant improvements (e.g., weight reduction and HbA1c) and had otherwise comparable outcomes to semaglutide. However, both doses of tirzepatide were associated with statistically significant greater reductions in glycated haemoglobin A1c (HbA1c) compared to semaglutide, which is a key target of T2D treatment. Both doses of tirzepatide had a generally similar safety profile compared to semaglutide. What is the originality and relevance of this study? Currently, there are no clinical trials that compare tirzepatide and semaglutide directly for the management of obesity and overweight in patients with T2D. Previous studies have compared tirzepatide and semaglutide results from different clinical trials for weight management in patients without T2D, not specifically focusing on patients with T2D. This is the first study to indirectly compare tirzepatide and semaglutide for weight management in people with T2D who also have obesity or overweight. The findings of this study suggest that higher doses of tirzepatide may be more effective than semaglutide for weight reduction and improving other health-related outcomes in these patients. ","This indirect treatment comparison found that tirzepatide 10 and 15 mg were associated with greater weight, BMI, and HbA1c reductions compared to semaglutide 2.4 mg in patients with type 2 diabetes and obesity or overweight, with a generally similar safety profile."
"Tirzepatide for the treatment of adults with type 2 diabetes: An endocrine perspective","https://scispace.com/paper/tirzepatide-for-the-treatment-of-adults-with-type-2-diabetes-6gbr8ez3","2022","Journal Article","Diabetes, Obesity and Metabolism","Christophe De Block
Clifford J. Bailey
Carol Wysham
Andrea Hemmingway
S. Allen
Jennifer C. Peleshok","10.1111/dom.14831","https://scispace.com/pdf/tirzepatide-for-the-treatment-of-adults-with-type-2-diabetes-6gbr8ez3.pdf","Tirzepatide is a novel glucose‐dependent insulinotropic polypeptide/glucagon‐like peptide 1 (GLP‐1) receptor agonist approved in the United States as an adjunct to diet and exercise to improve glycaemic control in adults with type 2 diabetes and under investigation for use in chronic weight management, major adverse cardiovascular events and the management of other conditions, including heart failure with preserved ejection fraction and obesity and non‐cirrhotic non‐alcoholic steatohepatitis. The Phase 3 SURPASS 1‐5 clinical trial programme was designed to assess efficacy and safety of once‐weekly subcutaneously injected tirzepatide (5, 10 and 15 mg), as monotherapy or combination therapy, across a broad spectrum of people with type 2 diabetes. Use of tirzepatide in clinical studies was associated with marked reductions of glycated haemoglobin (−1.87 to −2.59%, −20 to −28 mmol/mol) and body weight (−6.2 to −12.9 kg), as well as reductions in parameters commonly associated with heightened cardiometabolic risk such as blood pressure, visceral adiposity and circulating triglycerides. In SUPRASS‐2, these reductions were greater than with the GLP‐1 receptor agonist semaglutide 1 mg. Tirzepatide was well tolerated, with a low risk of hypoglycaemia when used without insulin or insulin secretagogues and showed a generally similar safety profile to the GLP‐1 receptor agonist class. Accordingly, evidence from these clinical trials suggests that tirzepatide offers a new opportunity for the effective lowering of glycated haemoglobin and body weight in adults with type 2 diabetes.","Evidence from these clinical trials suggests that tirzepatide offers a new opportunity for effective lowering of HbA1c and body weight in adults with type 2 diabetes."
"Tirzepatide - a new era in obesity treatment? a review of the current state of knowledge","https://scispace.com/paper/tirzepatide-a-new-era-in-obesity-treatment-a-review-of-the-z0w3jpigb2mp","2025","Journal Article","International Journal of Innovative Technologies in Social Science","Adam Solarz
Joanna Kryślak
Szymon Szabelski
Estera Graczyk
Maciej Sokołowski
Karolina Oskroba","10.31435/ijitss.4(48).2025.4143","","Obesity represents a serious public health issue and is one of the main risk factors for cardiovascular, metabolic, and various oncological diseases. Modern therapies based on incretin-class drugs have attracted considerable interest due to their broad metabolic effects, including not only support in weight reduction but also improved glycemic control. Tirzepatide, a dual incretin receptor agonist, has demonstrated superior efficacy in promoting weight loss and maintaining a healthy body weight. Increasing evidence suggests that its clinical effectiveness exceeds that of traditional incretin therapies in multiple aspects. Adverse effects are most often mild and well tolerated, with no significant impact on patients’ quality of life. This makes tirzepatide a promising therapeutic option for individuals with obesity, both with and without concomitant diabetes. Despite encouraging results, further long-term, randomized, double-blind clinical trials are needed to confirm its efficacy and safety across diverse patient populations and to develop clear treatment protocols and dosage escalation strategies during therapy. Objective: A review of selected articles, literature, and the latest reports on the use of tirzepatide in the treatment of obesity. Materials and Methods: A literature review of scientific articles available on PubMed and Google Scholar. ","Tirzepatide, a dual incretin receptor agonist, shows superior efficacy in weight loss and glycemic control, with mild adverse effects, making it a promising obesity treatment option, but further long-term trials are needed to confirm its efficacy and safety."
"Association of tirzepatide with cardiometabolic benefits in Chinese adults: post hoc subgroup analysis of <scp>SURMOUNT</scp>‐<scp>CN</scp> study","https://scispace.com/paper/association-of-tirzepatide-with-cardiometabolic-benefits-in-d2und2icqozg","2025","Journal Article","Obesity","Lin Zhao
Hong Chen
Zhifeng Cheng
Hongwei� Jiang
Yibing Lu
Jianzhong Xiao
Xinhua Xiao
M Kellis
Yuan Yuan
Xiaoying Li","10.1002/oby.24306","","Abstract Objective The objective of this study was to evaluate the association of tirzepatide with body weight, cardiometabolic markers, and metabolic syndrome in Chinese participants achieving normal body mass index (BMI) values by week 52 across baseline BMI subgroups. Methods This post hoc analysis of SURMOUNT‐CN assessed the association of tirzepatide with cardiometabolic risk factors in Chinese participants, categorized by Chinese‐specific anthropometric cutoffs for BMI and waist circumference. The association of early weight loss (greater or less than median at 12 and 24 weeks) with cardiometabolic markers and metabolic syndrome was evaluated. Results In this post hoc analysis ( N = 177; tirzepatide 10 mg, n = 62; tirzepatide 15 mg, n = 57; placebo, n = 58), participants with greater weight reduction (greater than or equal to the median percentage loss at 12 and 24 weeks) showed significantly greater improvements in cardiometabolic markers. Tirzepatide also significantly reduced body weight, BMI, and waist circumference compared with placebo ( p &lt; 0.05). At week 52, 37 participants achieved a normal BMI (18.5–24 kg/m 2 , Chinese criteria), and metabolic syndrome dropped from 21.6% at baseline to 0%. Conclusions Early weight loss with tirzepatide was associated with significant improvements in cardiometabolic risk factors, particularly in Chinese adults achieving a normal BMI by week 52, suggesting that early response may be associated with enhanced long‐term metabolic health outcomes. ","This post-hoc analysis of the SURMOUNT-CN study found that tirzepatide significantly reduced body weight, BMI, and waist circumference in Chinese adults, with early weight loss associated with improved cardiometabolic markers and reduced metabolic syndrome risk."
"Tirzepatide and health-related quality of life in adults with obesity or overweight: Results from the SURMOUNT-3 phase 3 randomized trial.","https://scispace.com/paper/tirzepatide-and-health-related-quality-of-life-in-adults-0o5eunmq6g2m","2025","Journal Article","Diabetes, Obesity and Metabolism","T. Gibble
Dachuang Cao
T. Forrester
Julia Fraseur Brumm
Ariana M Chao","10.1111/dom.16463","","Tirzepatide reduced weight significantly more than placebo in adults with obesity/overweight who had already achieved ≥5% weight reduction with a 12‐week intensive lifestyle intervention (randomized population) in SURMOUNT‐3, a phase 3, 72‐week, randomized, double‐blind clinical trial. This analysis evaluated health‐related quality of life (HRQoL) with tirzepatide versus placebo treatment in the SURMOUNT‐3 randomized population and selected subgroups.","Tirzepatide significantly reduced weight in adults with obesity/overweight, and improved health-related quality of life compared to placebo, in a 72-week randomized clinical trial, with benefits observed in selected subgroups and those who achieved ≥5% weight reduction with lifestyle intervention."
"TIRZEPATIDE: Trending ‘Weight loss’ Drug– Potential Influence in Tackling Obesity Epidemic","https://scispace.com/paper/tirzepatide-trending-weight-loss-drug-potential-influence-in-4d0oljtjuv","2024","Journal Article","International journal of pharmaceutical sciences and medicine","Rajnish Kaur
Paras Monga
Amit Sharma
Hemraj Bangar","10.47760/ijpsm.2024.v09i06.003","","Obesity is a chronic disease that is associated with severe complications. A lifestyle involving an increased appetite and reduced energy expenditure promotes weight gain. A better understanding of the endocrine regulation of appetite has led to the development of newer medications for the treatment of obesity. Among these medications is an incretin-based drug named tirzepatide. Many studies have been conducted in obese, insulin-resistant, and lipid-diet-fed mice to evaluate the effect of tirzepatide and its combination of GIP and GLP-1 agonism demonstrated higher anorectic activity by increasing satiety and satiation, decreasing liking for high-fat diets and decreasing sweet taste reference as compared to the effects of semaglutide. Adverse effects of mild gastrointestinal events and decreased appetite were reported with tirzepatide (which reduced after some time) than with placebo. In phase 3 SURPASS clinical trial optimized dose escalation scheme was adopted to improve gastrointestinal tolerability with an initial low dose of tirzepatide. The results of the SURPASS-1 trial showed significant improvement in glycemic control and durable bodyweight reductions with all the doses (3 doses) of tirzepatide compared to placebo in type 2 diabetic patients along with diet and exercise. Weight loss occurred regardless of whether participants reported any gastrointestinal adverse events and did not elevate over the period. ","Tirzepatide is a novel incretin-based drug that has shown promise in treating obesity. It increases satiety and decreases appetite, leading to weight loss."
"Abstract 10370: Effects of Tirzepatide on 24-Hour Ambulatory Blood Pressure and Heart Rate in Adults With Obesity - Results From the SURMOUNT-1 Ambulatory Blood Pressure Monitoring Sub-Study","https://scispace.com/paper/abstract-10370-effects-of-tirzepatide-on-24-hour-ambulatory-tvg6f6lo","2022","Journal Article","Circulation","James A. de Lemos
Carel W. le Roux
Huzhang Mao
Nadia N. Ahmad
Shuyu Zhang
Mathijs C. Bunck
Adam Stefanski","10.1161/circ.146.suppl_1.10370","","
 Background:
 Tirzepatide has demonstrated substantial reductions in body weight and in-office blood pressure (BP) in people with obesity with and without type 2 diabetes (T2D). The effects of tirzepatide on ambulatory BP and heart rate (HR) have not been evaluated. We sought to assess the effect of tirzepatide on 24-hour (24h) mean systolic BP (SBP), diastolic BP (DBP) and HR, as measured during 24h ambulatory BP monitoring (ABPM) in people living with obesity without T2D.
 
 
 Methods:
 In the SURMOUNT-1 ABPM sub-study, participants with a body mass index ≥30, or ≥27 kg/m
 2
 and at least one weight-related complication (excluding diabetes), with SBP/DBP <140/90 mmHg (and stable antihypertensive therapy if used), were randomly assigned 1:1:1:1 to once-weekly subcutaneous tirzepatide 5, 10, or 15 mg or placebo. The randomization was stratified by pre-diabetes status, country, sex, and use of heart rate controlling medicines at baseline. Participants underwent 24h ABPM at baseline and after 36 weeks of treatment.
 
 
 Results:
 Among participants randomized in the SURMOUNT-1 trial, 600 were enrolled in the ABPM substudy (69% female; mean age 46 y, BMI 37 kg/m
 2
 ). No clinically significant between-treatment differences were observed in baseline characteristics. Overall, 494 participants had evaluable ABPM data at baseline and post-baseline. Treatment with all tirzepatide doses was associated with significant reductions in 24h SBP at 36 weeks compared with placebo. Participants who received tirzepatide 5 and 10 mg, but not 15 mg, had significantly reduced 24h DBP at 36 weeks versus placebo. An increase in 24h HR was observed with each tirzepatide dose relative to placebo.
 
 
 Conclusion:
 After 36 weeks of treatment, tirzepatide was associated with statistically significant and clinically meaningful reductions in mean 24h SBP at all doses and of DBP at the two lower doses. Tirzepatide treatment was associated with a dose-dependent increase in the mean 24h HR.
 
 
 
","In this article , the authors evaluated the effect of tirzepatide on 24-hour (24h) mean systolic BP, diastolic BP (DBP) and HR, as measured during 24h ambulatory BP monitoring (ABPM) in people living with obesity without Type 2 diabetes (T2D)."
"The Cardiovascular Effect of Tirzepatide: A Glucagon-Like Peptide-1 and Glucose-Dependent Insulinotropic Polypeptide Dual Agonist","https://scispace.com/paper/the-cardiovascular-effect-of-tirzepatide-a-glucagon-like-8u02usqi9m","2023","","Journal of lipid and atherosclerosis","Yun Kyung Cho
Yoo La Lee
Chang Hee Jung","10.12997/jla.2023.12.3.213","","Glucagon-like peptide-1 (GLP-1) receptor agonists have been used extensively in the clinic and have an established safety profile in cardiovascular disease settings. For the treatment of peptide-secreting enteroendocrine cells, most research has focused on developing peptide multi-agonists as most of these cells are multihormonal. Among the various peptides secreted by enteroendocrine cells, the combination of GLP-1 and glucose-dependent insulinotropic polypeptide (GIP) is an attractive strategy for treating type 2 diabetes mellitus (T2DM) because both of these hormones have glucose-lowering actions. Tirzepatide, a synthetic peptide composed of 39 amino acids, functions as a dual receptor agonist of both the GIP and GLP-1 receptors. This unique mechanism of action has earned tirzepatide the nickname ""twincretin."" Tirzepatide's dual agonist activity may be the mechanism by which tirzepatide significantly reduces glycated hemoglobin levels and body weight in patients with T2DM as observed in phase 3 clinical trials. Besides its glucose-lowering and anti-obesity effects, tirzepatide has been reported to have potential cardiovascular benefits. In this review, we discuss the cardiovascular effects of tirzepatide based on the available preclinical and clinical data. ","Besides its glucose-lowering and anti-obesity effects, tirzepatide has been reported to have potential cardiovascular benefits and is discussed in this review based on the available preclinical and clinical data."
"Tirzepatide for reduction of morbidity and mortality in adults with obesity: rationale and design of the SURMOUNT-MMO trial.","https://scispace.com/paper/tirzepatide-for-reduction-of-morbidity-and-mortality-in-almyc5v74pse","2025","Journal Article","Obesity","C. S. Lam
Angel Rodríguez
Ali Aminian
E. Ferrannini
Hiddo J.L. Heerspink
Ania M. Jastreboff
Luke J Laffin
Ambarish Pandey
Kausik K. Ray
P. Ridker
Arun J Sanyal
Hannele Yki-Jarvinen
Denise Mason
Michelle Strzelecki
Amy K Bartee
Can Cui
Karla C. Hurt
Bruno Linetzky
Mathijs C Bunck
Steven E. Nissen","10.1002/oby.24332","","Obesity is a major cause of morbidity and mortality worldwide. Tirzepatide is a glucose‐dependent insulinotropic polypeptide receptor and glucagon‐like peptide‐1 receptor agonist providing substantial weight reduction and metabolic benefits both in type 2 diabetes and obesity. We hypothesized that tirzepatide can improve morbidity and mortality in adults with obesity or overweight but without diabetes.","The SURMOUNT-MMO trial investigates tirzepatide's efficacy in reducing morbidity and mortality in adults with obesity or overweight, leveraging its glucose-dependent insulinotropic and glucagon-like peptide-1 receptor agonist properties to improve metabolic outcomes."
"1675-P: Patient Experiences with Tirzepatide in SURMOUNT-4","https://scispace.com/paper/1675-p-patient-experiences-with-tirzepatide-in-surmount-4-4tey9nfy24","2024","Journal Article","Diabetes","Irina Jouravskaya
CHISOM KANU
JIAT LING POON
Donna Mojdami
Evan Collins
DANIELLE S. BURNS
Helen Kitchen
Chris Carmichael","10.2337/db24-1675-p","","Introduction &amp; Objective: Exit interviews were conducted with participants of the SURMOUNT-4 clinical trial to understand their experiences of weight loss and maintenance of weight loss with tirzepatide. Methods: SURMOUNT-4 was a phase 3 clinical trial of tirzepatide in adults living with obesity or overweight with at least one weight-related comorbidity. Participants received 36 weeks of maximum tolerated dose of tirzepatide in an open-label, lead-in treatment period, following which they were randomized to continue on tirzepatide or switch to placebo for a double-blind maintenance treatment period of 52 weeks. After completion of a 4-week safety follow-up period, cross-sectional qualitative exit interviews were conducted with 86 US-based participants. Results: On average, exit interview participants lost 25kg during the open-label period. Most (n=84) described at least one physiological improvement during this period, such as increased energy (n=53). Participants (n=73) also reported positive impacts on their physical functioning including improved walking ability (n=36) and increased activity levels (n=30). Other improvements during this period pertained to emotional well-being (n=78), social life and relationships (n=64), activities of daily living (n=40), ability to work (n=15), and participation in hobbies (n=7). Participants were generally positive about the efficacy of tirzepatide (n=59) and how it reduced their appetite (n=35) and/or cravings (n=19). The most common aspect of treatment disliked by participants was gastrointestinal side effects (n=34). During the maintenance period, all participants on tirzepatide reported one or more additional improvements, or sustenance of the improvements achieved pre-randomization. In contrast, nearly all participants on placebo reported some loss of improvements experienced pre-randomization. Conclusion: Participants were largely positive about tirzepatide’s effect on weight loss and the subsequent positive impacts on their broader well-being. Disclosure I. Jouravskaya: Employee; Eli Lilly and Company. C. Kanu: None. J. Poon: Employee; Eli Lilly and Company. Stock/Shareholder; Eli Lilly and Company. D. Mojdami: Employee; Eli Lilly and Company. E. Collins: Employee; Clarivate. Stock/Shareholder; Clarivate. Other Relationship; Clarivate. D.S. Burns: Employee; Clarivate. Stock/Shareholder; Clarivate. Other Relationship; Clarivate. H. Kitchen: Employee; Clarivate. Stock/Shareholder; Clarivate. Other Relationship; Clarivate. C. Carmichael: Employee; Clarivate. Stock/Shareholder; Clarivate. Other Relationship; Clarivate. ","Participants in the SURMOUNT-4 clinical trial experienced significant weight loss and improvements in various aspects of well-being with tirzepatide."
"Time to weight plateau with tirzepatide treatment in the <scp>SURMOUNT</scp>‐1 and <scp>SURMOUNT</scp>‐4 clinical trials","https://scispace.com/paper/time-to-weight-plateau-with-tirzepatide-treatment-in-the-scp-14simlvhqncu","2025","Journal Article","Clinical obesity","Deborah B. Horn
Scott Kahan
Rachel L. Batterham
Dachuang Cao
Clare J. Lee
Madhumita Murphy
Sylvia Gonsahn‐Bollie
Farai Chigutsa
Adam Stefański
Julia P. Dunn","10.1111/cob.12734","","Summary The rate of weight reduction during obesity treatment declines over time and eventually reaches a weight plateau. We investigated factors associated with time to weight plateau (TTWP) in tirzepatide‐treated participants with obesity or overweight in a post‐hoc analysis of SURMOUNT‐1 and SURMOUNT‐4 trials. Participants adherent to tirzepatide treatment and achieving ≥5% weight loss by primary endpoint (week 72 SURMOUNT‐1; week 88 SURMOUNT‐4) were included. Weight plateau was defined as a weight change &lt;5% over a 12‐week interval and all subsequent 12‐week intervals. TTWP was time from randomization to the start of the first 12‐week interval. Association between baseline characteristics and TTWP was assessed. Overall, 1438 participants in SURMOUNT‐1 and 259 in SURMOUNT‐4 were included. Across BMI categories (overweight, class I, II, and III), median TTWP in SURMOUNT‐1 was 24.3, 26.0, 36.1, and 36.1 weeks, respectively ( p &lt;.05, class II and III vs. overweight). By week 72%, 90.2%, 88.9%, 87.6%, and 87.8% of participants in SURMOUNT‐1 had reached a weight plateau across respective BMI categories. Higher doses of tirzepatide (10/15 mg), younger age, and female sex were more likely to reach a weight plateau later. Results in SURMOUNT‐4 were similar. In this post‐hoc analysis, most participants reached a weight plateau by week 72. Higher doses of tirzepatide, younger age, and female sex were associated with a longer TTWP. Further research into modifiers of weight reduction phases with tirzepatide may inform treatment decisions for its use in chronic weight management. Clinical Trial Registration : ClinicalTrials.gov , identifiers NCT04184622 (SURMOUNT‐1) and NCT04660643 (SURMOUNT‐4), available at http://www.clinicaltrials.gov/ ","This post-hoc analysis of SURMOUNT-1 and SURMOUNT-4 trials found that most participants reached a weight plateau by week 72 with tirzepatide treatment, with higher doses, younger age, and female sex associated with a longer time to weight plateau."
"Cardiovascular outcomes of semaglutide and tirzepatide for patients with type 2 diabetes in clinical practice","https://scispace.com/paper/cardiovascular-outcomes-of-semaglutide-and-tirzepatide-for-jqka20iigv0f","2025","Journal Article","Nature Medicine","Nils Krüger
Sebastian Schneeweiss
Rishi J. Desai
Sushama Kattinakere-Sreedhara
Kenshiro Fuse
Georg Hahn
Heribert Schunkert
Shirley V. Wang","10.1038/s41591-025-04102-x","https://scispace.compdf/cardiovascular-outcomes-of-semaglutide-and-tirzepatide-for-jqka20iigv0f.pdf","Abstract Cardiovascular outcome trials of the incretin-based medicines tirzepatide and semaglutide have shown benefits in populations with varying levels of cardiovascular risk. However, without direct head-to-head comparisons, treatment decisions rely on indirect evidence from heterogeneous trial populations, leaving optimal treatment choices uncertain. We therefore conducted five cohort studies to assess the effectiveness of tirzepatide and semaglutide in patients with elevated cardiovascular risk, including obesity and type 2 diabetes, enrolled in insurance programs in United States between 2018 and 2025. First, we emulated two cardiovascular outcome trials, SUSTAIN-6 (semaglutide versus sitagliptin as placebo proxy) and SURPASS-CVOT (tirzepatide versus dulaglutide), to benchmark and critically evaluate our design, data, and analytic framework. Second, we assessed each drug in expanded populations reflective of patients routinely seen in clinical practice. Third, we directly compared tirzepatide versus semaglutide. Baseline confounders were balanced using propensity score matching. For the primary composite end point of myocardial infarction, stroke, or all-cause mortality, benchmarking identified high agreement between the reference trials and their emulations for all individual end points except for all-cause mortality in SUSTAIN-6, informing subsequent analyses. In expanded populations, comparing semaglutide versus sitagliptin for the composite outcome of myocardial infarction or stroke yielded a hazard ratio of 0.82 (95% CI, 0.74 to 0.91), and comparing tirzepatide versus dulaglutide for the composite outcome including mortality yielded a hazard ratio of 0.87 (0.75 to 1.01). In the head-to-head comparison of tirzepatide versus semaglutide, the hazard ratio was 1.06 (0.95 to 1.18). These findings support a comparable cardiovascular benefit of tirzepatide and semaglutide in clinical practice and demonstrate how rigorously designed real-world evidence can complement randomized clinical trials. ","This study compares cardiovascular outcomes of semaglutide and tirzepatide in patients with type 2 diabetes and elevated cardiovascular risk, finding comparable benefits and informing treatment decisions in clinical practice through real-world evidence."
"Abstract 15280: Does Weight Reduction Drive the Reduction in Blood Pressure in People Living With Obesity Treated With Tirzepatide?: Insights From SURMOUNT-1 Study","https://scispace.com/paper/abstract-15280-does-weight-reduction-drive-the-reduction-in-7o4lq59ntn","2023","Journal Article","Circulation","Naveed Sattar
James A. de Lemos
Bruno Linetzky
Palash Sharma
Raleigh Malik
Mathijs Bunck
Nadia Ahmad
Adam Stefanski","10.1161/circ.148.suppl_1.15280","","
 Background:
 Tirzepatide (TZP) is a GIP/GLP-1 receptor agonist indicated for the treatment of type 2 diabetes and in development for chronic weight management. In SURMOUNT-1, in participants with obesity or overweight, TZP 5, 10 and 15 mg reduced body weight (-15 to -20.9%), SBP (-7 to -8.2 mmHg) and DBP (-4.6 to -5.5 mmHg) after 72 weeks of intervention.
 
 
 Aim:
 To assess the effects of TZP on SBP and DBP by baseline (BL) blood pressure (BP) levels and to evaluate the contribution of weight loss to the effect.
 
 
 Methods:
 Adults with a BMI ≥30 kg/m2, or ≥27 kg/m2 and ≥ 1 diagnosed weight-related complication, excluding diabetes, received TZP (5, 10, or 15 mg) or placebo (PBO) for 72 weeks. Participants with a valid BL BP value and ≥1 post-BL value were included in the analysis using the efficacy analysis set (excluding off-treatment data). Changes from BL through 72 weeks in SBP and DBP were compared between pooled TZP doses and PBO with mixed models for repeated measures (MMRM) by BL BP levels. The proportion of participants reaching recommended BP thresholds was also evaluated. Post-hoc mediation analyses evaluated the weight-loss dependent, and independent, effects of TZP in SBP and DBP reduction.
 
 
 Results:
 Regardless of BL BP values, pooled TZP showed consistent SBP and DBP reduction at 72 weeks from BL, relative to PBO (Figure 1a). At 72 weeks, a greater proportion of TZP treated participants achieved recommended SBP and DBP levels than participants treated with PBO (Figure 1b), nearly doubling the proportion of patients with normal BP values. Changes in body weight with SBP (r=0.24) and DBP (r=0.24) were moderately correlated. Mediation analysis indicated that SBP and DBP reductions were primarily mediated through weight loss (77% and 99% respectively).
 
 
 Conclusions:
 Effects of TZP on blood pressure were consistent regardless of SBP or DBP values at BL, increasing the proportion of patients reaching normal BP levels. Reductions in SBP and DBP were substantially mediated by weight reduction.
 
 
 
","Effects of TZP on blood pressure were consistent regardless of SBP or DBP values at BL, increasing the proportion of patients reaching normal BP levels, and mediation analysis indicated that SBP and DBP reductions were primarily mediated through weight loss."
"Patient Experience of Treatment with Tirzepatide for Weight Management: Exit Interviews from SURMOUNT-4.","https://scispace.com/paper/patient-experience-of-treatment-with-tirzepatide-for-weight-2qt2cky7u5es","2025","Journal Article","The Patient: Patient-Centered Outcomes Research","Chloe Carmichael
Irina Jouravskaya
Elizabeth Collins
Danielle Burns
J. Poon
Helen Kitchen
Donna Mojdami
Nadia Ahmad
Chisom Kanu","10.1007/s40271-025-00730-0","","Tirzepatide is a glucose-dependent insulinotropic polypeptide and glucagon-like peptide-1 receptor agonist, which was approved in 2023 by the US Food and Drug Administration for weight management in adults with obesity or overweight. The purpose of this study was to conduct qualitative exit interviews with participants who had participated in the SURMOUNT-4 clinical trial, to better understand the patient experience of tirzepatide. Online exit interviews were conducted with adults from the USA who had participated in the SURMOUNT-4 clinical trial for weight management, recruited from 16 US-based SURMOUNT-4 clinical sites. Interviews utilized a semi-structured interview guide, and included questions related to receiving tirzepatide, using a single-use injection pen device, and the overall trial experience. Interviews were audio recorded and transcribed, and analyzed using a content analysis. Eighty-six adults (83% female; mean age 49.9 years) participated in the interviews. All participants shared at least one perceived benefit of tirzepatide experienced during the open-label phase of SURMOUNT-4, including improved appetite control, increased energy, or improved clothing fit. Despite the gastrointestinal side effects experienced, many participants liked the efficacy of tirzepatide, and reported that the single-use injection pen device for administering the study medication was easy to use. Most participants were willing to continue taking tirzepatide. Study findings showed that beyond the direct pharmacological effects of treatment with tirzepatide, participants reported a wide range of perceived improvements across several aspects of their lives. Participants also reported a few negative experiences, including side effects. It is possible that the participants who had a more positive experience were more inclined to participate in the exit interviews. This study highlights the value of exit interviews, which can provide more learning about patient experiences during a clinical trial.","This study explores patient experiences with tirzepatide for weight management through exit interviews from the SURMOUNT-4 clinical trial, revealing perceived benefits, ease of use, and willingness to continue treatment despite gastrointestinal side effects."
