"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Identifying the Key Components in ResNet-50 for Diabetic Retinopathy Grading from Fundus Images: A Systematic Investigation","https://scispace.com/paper/identifying-the-key-components-in-resnet-50-for-diabetic-xs1hochc","2023","Journal Article","Diagnostics","Roger Tam
Karsten Krieger
Karsten Krieger","10.3390/diagnostics13101664","https://www.mdpi.com/2075-4418/13/10/1664/pdf?version=1683599681","Although deep learning-based diabetic retinopathy (DR) classification methods typically benefit from well-designed architectures of convolutional neural networks, the training setting also has a non-negligible impact on prediction performance. The training setting includes various interdependent components, such as an objective function, a data sampling strategy, and a data augmentation approach. To identify the key components in a standard deep learning framework (ResNet-50) for DR grading, we systematically analyze the impact of several major components. Extensive experiments are conducted on a publicly available dataset EyePACS. We demonstrate that (1) the DR grading framework is sensitive to input resolution, objective function, and composition of data augmentation; (2) using mean square error as the loss function can effectively improve the performance with respect to a task-specific evaluation metric, namely the quadratically weighted Kappa; (3) utilizing eye pairs boosts the performance of DR grading and; (4) using data resampling to address the problem of imbalanced data distribution in EyePACS hurts the performance. Based on these observations and an optimal combination of the investigated components, our framework, without any specialized network design, achieves a state-of-the-art result (0.8631 for Kappa) on the EyePACS test set (a total of 42,670 fundus images) with only image-level labels. We also examine the proposed training practices on other fundus datasets and other network architectures to evaluate their generalizability. Our codes and pre-trained model are available online. ","In this article , a deep learning-based diabetic retinopathy (DR) classification method was proposed to identify the key components in a standard deep learning framework (ResNet-50) for DR grading, systematically analyzing the impact of several major components."
"Robust Yet Simple Deep Learning-Based Ensemble Approach for Assessing Diabetic Retinopathy in Fundus Images","https://scispace.com/paper/robust-yet-simple-deep-learning-based-ensemble-approach-for-ximiunl6","2022","Proceedings Article","Impact","Saifullah Khalid
Saddam Abdulwahab
Hatem A. Rashwan
Mohamed Abdel-Nasser
Najwa Sharaf
Domenec Puig","10.1109/IMPACT55510.2022.10029219","","Diabetes mellitus (DM) has epidemic proportions in incidence and prevalence worldwide. The people with DM are all susceptible to acquiring diabetic retinopathy (DR). Microaneurysms, haemorrhages, and exudates are the early symptoms of DR that manifest on the surface of the retina. This paper proposes a deep learning (DL) method based on non-clinical features for grading DR in retinal fundus images. The method is based on ensampling multiple DL networks. The multi-network architecture is well suited to represent the fundus image’s features properly. The proposed model consists of three well-known DL models, mainly VGG16, DenseNet121, ResNet50. For each network, a classifier network grades DR into five classes (i.e., No DR, Mild, Moderate, Severe, and Proliferative). A maximum voting algorithm is applied to merge the three probabilities resulting from the three classifiers to achieve the final DR grading. The proposed system is assessed using the public DDR dataset. The experimental results show that the proposed method based on voting with the DenseNet121 and VGG16, and ResNet50 outperforms the state-of-the-art.","In this paper , a deep learning method based on non-clinical features for grading diabetic retinopathy (DR) in retinal fundus images is proposed, which consists of three well-known DL models, mainly VGG16, DenseNet121, ResNet50."
"DBNet: Detect Diabetic Retinopathy to Stop Blindness Before it's Too Late","https://scispace.com/paper/dbnet-detect-diabetic-retinopathy-to-stop-blindness-before-u2qn9k66","2022","Proceedings Article","2022 10th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","","10.1109/icrito56286.2022.9964937","","Diabetes retinopathy is an eye disorder, primarily caused by high blood sugar from diabetes. Due to the complication, the back side of the eye (retina) gets infected, leading to permanent visual impairment if left untreated. Yearly around 5-15% of normal people and 30-50% of people with type-2 diabetes lost their vision due to diabetic retinopathy. Currently, 103.12 million adults are suffering from diabetic retinopathy worldwide. It has been regarded as one of the primary reasons for the vision loss of working-class aged people in many countries. Even after the alarming prevalence, diabetic retinopathy can be fully treated if identified at its early stage. Fundus images of the retina are one of the fundamental mediums for clinically detecting and analyzing diabetic retinopathy through image processing techniques. Neural networks like Convolutional neural network (CNN) and Recurrent neural network (RNN) are two of the most used deep learning models to classify and extract information from fundus images though these models have significant limitations such as overfitting and imbalanced dataset classification for limited training images. The study proposed a hybrid autoencoder model called “DBN et” which combines Convolutional Neural Networks (CNN) and Long- Short Term Memory (LSTM) to enhance the accuracy of adaptive retinopathy prediction from fundus images of the retina. 5590 retinal images are processed using the proposed hybrid model and classified into five distinct categories based on their severity level. The Kaggle Diabetic Retinopathy Dataset is used to perform the experiments and accuracy is calculated using the Kappa method. The results yielded 93% accuracy in terms of the proposed DBNet where the conventional CNN and LSTM model achieved an accuracy of 69% and 78% respectively. Such promising results demonstrate the viability of the proposed model in identifying diabetic retinopathy at its early stage and reducing the number of blind cases because of it. ","In this article , a hybrid autoencoder model called DBN et al. was proposed which combines Convolutional Neural Networks (CNN) and Long Short Term Memory (LSTM) to enhance the accuracy of adaptive retinopathy prediction."
"Cross-Field Transformer for Diabetic Retinopathy Grading on Two-field Fundus Images","https://scispace.com/paper/cross-field-transformer-for-diabetic-retinopathy-grading-on-128emqrq","2022","Proceedings Article","IEEE International Conference on Bioinformatics and Biomedicine","Junlin Hou
Jilan Xu
Fan Xiao
Rui-Wei Zhao
Yuejie Zhang
Haidong Zou
Lina Lu
Wenwen Xue
Rui Feng","10.1109/BIBM55620.2022.9995459","https://scispace.compdf/cross-field-transformer-for-diabetic-retinopathy-grading-on-128emqrq.pdf","Automatic diabetic retinopathy (DR) grading based on fundus photography has been widely explored to benefit the routine screening and early treatment. Existing researches generally focus on single-field fundus images, which have limited field of view for precise eye examinations. In clinical applications, ophthalmologists adopt two-field fundus photography as the dominating tool, where the information from each field (i.e., macula-centric and optic disc-centric) is highly correlated and complementary, and benefits comprehensive decisions. However, automatic DR grading based on two-field fundus photography remains a challenging task due to the lack of publicly available datasets and effective fusion strategies. In this work, we first construct a new benchmark dataset (DRTiD) for DR grading, consisting of 3,100 two-field fundus images. To the best of our knowledge, it is the largest public DR dataset with diverse and high-quality two-field images. Then, we propose a novel DR grading approach, namely Cross-Field Transformer (CrossFiT), to capture the correspondence between two fields as well as the long-range spatial correlations within each field. Considering the inherent two-field geometric constraints, we particularly define aligned position embeddings to preserve relative consistent position in fundus. Besides, we perform masked cross-field attention during interaction to filter the noisy relations between fields. Extensive experiments on our DRTiD dataset and a public DeepDRiD dataset demonstrate the effectiveness of our CrossFiT network. The new dataset and the source code of CrossFiT will be publicly available at https://github.com/DU-VTS/DRTiD.","Xia et al. as mentioned in this paper proposed a Cross-Field Transformer (CrossFiT) to capture the correspondence between two fields as well as the long-range spatial correlations within each field."
"DBNet: Detect Diabetic Retinopathy to Stop Blindness Before it's Too Late","https://scispace.com/paper/dbnet-detect-diabetic-retinopathy-to-stop-blindness-before-1lbbyn9r","2022","Proceedings Article","","Krishna Mridha
Meghla Monir Shorna
Nazmul Arefin
Ananya Ritu
MD Minhazul Alam Chowdhury
Md. Iftekhar Islam","10.1109/ICRITO56286.2022.9964937","","Diabetes retinopathy is an eye disorder, primarily caused by high blood sugar from diabetes. Due to the complication, the back side of the eye (retina) gets infected, leading to permanent visual impairment if left untreated. Yearly around 5-15% of normal people and 30-50% of people with type-2 diabetes lost their vision due to diabetic retinopathy. Currently, 103.12 million adults are suffering from diabetic retinopathy worldwide. It has been regarded as one of the primary reasons for the vision loss of working-class aged people in many countries. Even after the alarming prevalence, diabetic retinopathy can be fully treated if identified at its early stage. Fundus images of the retina are one of the fundamental mediums for clinically detecting and analyzing diabetic retinopathy through image processing techniques. Neural networks like Convolutional neural network (CNN) and Recurrent neural network (RNN) are two of the most used deep learning models to classify and extract information from fundus images though these models have significant limitations such as overfitting and imbalanced dataset classification for limited training images. The study proposed a hybrid autoencoder model called “DBN et” which combines Convolutional Neural Networks (CNN) and Long- Short Term Memory (LSTM) to enhance the accuracy of adaptive retinopathy prediction from fundus images of the retina. 5590 retinal images are processed using the proposed hybrid model and classified into five distinct categories based on their severity level. The Kaggle Diabetic Retinopathy Dataset is used to perform the experiments and accuracy is calculated using the Kappa method. The results yielded 93% accuracy in terms of the proposed DBNet where the conventional CNN and LSTM model achieved an accuracy of 69% and 78% respectively. Such promising results demonstrate the viability of the proposed model in identifying diabetic retinopathy at its early stage and reducing the number of blind cases because of it.","In this paper , a hybrid autoencoder model called DBN et al. was proposed which combines Convolutional Neural Networks (CNN) and Long Short Term Memory (LSTM) to enhance the accuracy of adaptive retinopathy prediction."
"DRStageNet: Deep Learning for Diabetic Retinopathy Staging from Fundus Images","https://scispace.com/paper/drstagenet-deep-learning-for-diabetic-retinopathy-staging-1rwbz5e1wf","2023","Journal Article","arXiv.org","Yevgeniy Men
Jonathan Fhima
L. A. Celi
L. Z. Ribeiro
Luis Filipe Nakayama
Joachim A. Behar","10.48550/arxiv.2312.14891","","Diabetic retinopathy (DR) is a prevalent complication of diabetes associated with a significant risk of vision loss. Timely identification is critical to curb vision impairment. Algorithms for DR staging from digital fundus images (DFIs) have been recently proposed. However, models often fail to generalize due to distribution shifts between the source domain on which the model was trained and the target domain where it is deployed. A common and particularly challenging shift is often encountered when the source- and target-domain supports do not fully overlap. In this research, we introduce DRStageNet, a deep learning model designed to mitigate this challenge. We used seven publicly available datasets, comprising a total of 93,534 DFIs that cover a variety of patient demographics, ethnicities, geographic origins and comorbidities. We fine-tune DINOv2, a pretrained model of self-supervised vision transformer, and implement a multi-source domain fine-tuning strategy to enhance generalization performance. We benchmark and demonstrate the superiority of our method to two state-of-the-art benchmarks, including a recently published foundation model. We adapted the grad-rollout method to our regression task in order to provide high-resolution explainability heatmaps. The error analysis showed that 59\% of the main errors had incorrect reference labels. DRStageNet is accessible at URL [upon acceptance of the manuscript].","This research introduces DRStageNet, a deep learning model designed to mitigate the challenge of distribution shifts in diabetic retinopathy, and fine-tune DINOv2, a pretrained model of self-supervised vision transformer, and implement a multi-source domain fine-tuning strategy to enhance generalization performance."
"Attentive Regularization in Targeted Kernel Networks for Accurate Diabetic Retinopathy Grading","https://scispace.com/paper/attentive-regularization-in-targeted-kernel-networks-for-1cj7we3c1h","2023","Proceedings Article","","Mili Rosline Mathews
Anzar S. M.
Alavikunhu Panthakkan","10.1109/icspis60075.2023.10344207","","Diabetic Retinopathy (DR) is a prevalent eye disease and a leading cause of vision impairment worldwide. Early and accurate DR grading is vital for timely intervention and effective patient care. In this research, we present a novel approach for DR grading utilizing a Convolutional Neural Network (CNN) empowered by Attentive Regularization. This Targeted Kernel Network model incorporates attentive regularization to constrain activation maps of kernels, directing them toward specific regions of interest within fundus images. This approach facilitates the extraction of discriminative features crucial for fine-grained DR grading. The attentive regularization mechanism is designed to ensure that each kernel identifies the most informative regions, enhancing both efficiency and interpretability. We evaluate our model on publicly available datasets, including APTOS 2019 and Messidor, showcasing its effectiveness in addressing the challenges of intra-class variations, small lesion detection, and imbalanced data distributions. The results reveal remarkable performance improvements over existing state-of-the-art models, reaffirming the potential of attentive regularization in advancing DR grading accuracy.","A novel approach for DR grading utilizing a Convolutional Neural Network empowered by Attentive Regularization, which incorporates attentive regularization to constrain activation maps of kernels, directing them toward specific regions of interest within fundus images."
"Identifying the Key Components in ResNet-50 for Diabetic Retinopathy Grading from Fundus Images: A Systematic Investigation","https://scispace.com/paper/identifying-the-key-components-in-resnet-50-for-diabetic-2ubmbn9e","2022","Journal Article","Social Science Research Network","","10.2139/ssrn.4098657","https://scispace.com/pdf/identifying-the-key-components-in-resnet-50-for-diabetic-2ubmbn9e.pdf","Although deep learning based diabetic retinopathy (DR) classification methods typically benefit from well-designed architectures of convolutional neural networks, the training setting also has a non-negligible impact on the prediction performance. The training setting includes various interdependent components, such as objective function, data sampling strategy and data augmentation approach. To identify the key components in a standard deep learning framework (ResNet-50) for DR grading, we systematically analyze the impact of several major components. Extensive experiments are conducted on a publicly-available dataset EyePACS. We demonstrate that (1) the ResNet-50 framework for DR grading is sensitive to input resolution, objective function, and composition of data augmentation, (2) using mean square error as the loss function can effectively improve the performance with respect to a task-specific evaluation metric, namely the quadratically-weighted Kappa, (3) utilizing eye pairs boosts the performance of DR grading and (4) using data resampling to address the problem of imbalanced data distribution in EyePACS hurts the performance. Based on these observations and an optimal combination of the investigated components, our framework, without any specialized network design, achieves the state-of-the-art result (0.8631 for Kappa) on the EyePACS test set (a total of 42670 fundus images) with only image-level labels. Our codes and pre-trained model are available at https://github.com/YijinHuang/pytorch-classification ","Huang et al. as mentioned in this paper used a standard deep learning framework (ResNet-50) for diabetic retinopathy (DR) classification, which includes various interdependent components, such as objective function, data sampling strategy and data augmentation approach."
"Diabetic Retinopathy Screening Using A Two-Stage Deep Convolutional Neural Network Trained on An Extremely Un-Balanced Dataset","https://scispace.com/paper/diabetic-retinopathy-screening-using-a-two-stage-deep-2m62w4nx","2022","","SoutheastCon","Stephen Cahoon
Mohamed Shaban
Andrew E. Switala
Ali Mahmoud
Ayman El-Baz","10.1109/SoutheastCon48659.2022.9764079","","Diabetes is a chronic condition characterized by elevated high sugar levels in blood. One of the serious complications of the disease is Diabetic Retinopathy (DR), where the minute retinal blood vessels are blocked causing several symptoms ranging from blurred vision to vision loss. Early diagnosis and detection are crucial to control the symptoms and possibly delay the progression of the disease. Fundus photography is a cheap and accurate diagnosis modality used by ophthalmologists. However, fundus photography datasets suffer an extreme imbalance among different classes of DR. In this paper, we introduce a two-stage Deep Convolutional Neural Network (DCNN) architecture that is able to successfully categorize DR into one of 3 groups (i.e. controls, moderate DR, and severe DR) using a fine-tuned ResNet-50. Furthermore, a fine-tuned ResNet-18 was used to further classify moderate DR and a fine-tuned ResNet-50 was deployed to classify severe DR. The proposed architecture utilizes a preprocessing stage with image resizing and data augmentation included. Training and 5-fold cross validation were executed on the Kaggle APTOS 2019 dataset of 3,648 fundus images for 10 epochs. The proposed architecture achieved a 5-fold cross validation accuracy of 91% in the first stage, 90%, and 80% in the second sub-stages outperforming the-state-of-the-art architectures.","This paper introduces a two-stage Deep Convolutional Neural Network architecture that is able to successfully categorize Diabetic Retinopathy into one of 3 groups using a fine-tuned ResNet-50, outperforming the-state-of-the-art architectures."
"Image Filtering and Utilization of Deep Learning Algorithms to Detect the Severity of Diabetic Retinopathy","https://scispace.com/paper/image-filtering-and-utilization-of-deep-learning-algorithms-11nqei0w","2023","Proceedings Article","International Conference on Communication Systems and Network Technologies","Samyak Shrimali","10.1109/CSNT57126.2023.10134680","","Diabetic retinopathy is a leading cause of blindness in adults, particularly in those with poorly controlled diabetes. It affects around 93 million people globally and is classified into two main categories: nonproliferative and proliferative. Early detection and treatment are crucial to prevent vision loss, but the current gold standard for diagnosis, fundus photography, has limitations such as requiring specialized equipment and trained personnel, and patient cooperation. To address these issues, this research develops a web application that uses CNN algorithms to effectively diagnose the severity of diabetic retinopathy. The web application, FundusNet, was developed through a multi-phase process using transfer learning and a dataset of fundus images. The proposed hybrid model (based on EfficientNETB7 and VGG-16 using Laplacian Sharpening) was found to have an accuracy of 91.8% and a F1 score of 91.5. FundusNet is free, easy to use, and does not require internet access, making it a convenient and scalable solution for diabetic retinopathy detection, especially in resource-limited settings.","In this article , a web application, FundusNet, was developed through a multi-phase process using transfer learning and a dataset of fundus images to diagnose the severity of diabetic retinopathy."
"Deep learning-based analysis of infrared fundus photography for automated diagnosis of diabetic retinopathy with cataracts","https://scispace.com/paper/deep-learning-based-analysis-of-infrared-fundus-photography-cwx9x0p23w","2023","Journal Article","Journal of Cataract and Refractive Surgery","Wenwen Xue
Ju-zheng Zhang
Yingyan Ma
Junlin Hou
Fan Xiao
Rui Feng
Ruiwei Zhao
Haidong Zou","10.1097/j.jcrs.0000000000001269","","To develop deep learning-based networks for the diagnosis of diabetic retinopathy (DR) with cataracts based on infrared fundus images.Shanghai General Hospital, Shanghai Eye Disease Prevention & Treatment Center, Shanghai, China.Development and evaluation of an artificial intelligence (AI) diagnostic method.A total of 10 665 infrared fundus images from 4553 patients with diabetes were used to train and test the model. For image quality assessment, left and right eye classification, DR diagnosis and grading, and segmentation of 3 DR lesions, an end-to-end software using EfficientNet and UNet was developed. The accuracy and performance of the software in comparison to human experts was evaluated.The model achieved an accuracy of 75.31% for left and right eye classification, 100% for DR grading and diagnosis tasks, and 73.67% for internal test set, with corresponding areas under the curve (AUCs) of 0.88, 1.00, and 0.89, respectively. For DR lesion segmentation, the AUCs of hemorrhagic, microangioma, and exudative lesions were 0.86, 0.66, and 0.84, respectively. In addition, a contrast test of human-machine film reading confirmed the software's high sensitivity (96.3%) and specificity (90.0%) and consistency with the manual film reading group (κ = 0.869, P < .001). This easily deployable software generated reports quickly and promoted efficient DR screening with cataracts in clinical and community settings.AI-assisted software can perform automatic analysis of infrared fundus images and has substantial application value for the diagnosis of DR patients with cataracts. ","A deep learning-based AI model accurately diagnoses diabetic retinopathy with cataracts from infrared fundus images, achieving 75.31% accuracy and 96.3% sensitivity, outperforming human experts in DR grading, diagnosis, and lesion segmentation tasks."
"A Deep Learning Framework for Detection and Classification of Diabetic Retinopathy in Fundus Images Using Residual Neural Networks","https://scispace.com/paper/a-deep-learning-framework-for-detection-and-classification-4g015dlwhh","2023","Proceedings Article","","Abini M.A S. Sridevi
Sathya Priya","10.1109/icscc59169.2023.10335079","","Diabetic retinopathy is a damage to the blood vessels in the eye caused by diabetes. Failure to diagnose it in time can result in permanent vision impairment or blindness. Regular disease screening has traditionally been a time-consuming and costly endeavour. Utilising computer technology to detect these diseases automatically would be an effective method. In recent years, we have seen a rise in interest in the use of Convolutional Neural Networks (CNNs), a subcategory of deep learning systems, as a potential method for the evaluation of medical images. To classify fundus images into different severity levels using the ResNet-50-CNN architecture is the primary focus of this work. The effectiveness of the algorithm can be evaluated using the Kaggle blindness dataset APTOS 2019. The paper will focus on both binary and multiclass classifications of DR. On the APTOS dataset, the accuracy for training and validating two-class models is 96% and 95%, respectively. The accuracy of training and validation for classification of multiple classes in the extended APTOS dataset is SO% and 77%, respectively.","To classify fundus images into different severity levels using the ResNet-50-CNN architecture is the primary focus of this work, and the effectiveness of the algorithm can be evaluated using the Kaggle blindness dataset APTOS 2019."
"Leveraging Retinal Fundus Images with Deep Learning for Diabetic Retinopathy Grading and Classification","https://scispace.com/paper/leveraging-retinal-fundus-images-with-deep-learning-for-rbt57gza","2023","Journal Article","Computer Systems: Science & Engineering","Mohammad Yamin
Sarah Basahel
Saleh Bajaba
Mona Abusurrah
E. Laxmi Lydia","10.32604/csse.2023.036455","","Recently, there has been a considerable rise in the number of diabetic patients suffering from diabetic retinopathy (DR). DR is one of the most chronic diseases and makes the key cause of vision loss in middle-aged people in the developed world. Initial detection of DR becomes necessary for decreasing the disease severity by making use of retinal fundus images. This article introduces a Deep Learning Enabled Large Scale Healthcare Decision Making for Diabetic Retinopathy (DLLSHDM-DR) on Retinal Fundus Images. The proposed DLLSHDM-DR technique intends to assist physicians with the DR decision-making method. In the DLLSHDM-DR technique, image preprocessing is initially performed to improve the quality of the fundus image. Besides, the DLLSHDM-DR applies HybridNet for producing a collection of feature vectors. For retinal image classification, the DLLSHDM-DR technique exploits the Emperor Penguin Optimizer (EPO) with a Deep Recurrent Neural Network (DRNN). The application of the EPO algorithm assists in the optimal adjustment of the hyperparameters related to the DRNN model for DR detection showing the novelty of our work. To assuring the improved performance of the DLLSHDM-DR model, a wide range of experiments was tested on the EyePACS dataset. The comparison outcomes assured the better performance of the DLLSHDM-DR approach over other DL models. ","In this article , a Deep Learning Enabled Large Scale Healthcare Decision Making for Diabetic Retinopathy (DLLSHDM-DR) on Retinal Fundus Images is proposed."
"Diabetic Retinopathy Grading Base on Contrastive Learning and Semi-supervised Learning.","https://scispace.com/paper/diabetic-retinopathy-grading-base-on-contrastive-learning-yi6yev469v","2021","Proceedings Article","International Symposium on Bioinformatics Research and Applications","Yunchao Gu
Xinliang Wang
Junjun Pan
Zhong Zhou","10.1007/978-3-030-91415-8_7","","The diabetic retinopathy (DR) detection based on deep learning is a powerful tool for early screening of DR. Although several automatic DR grading algorithms have been proposed, their performance is still limited by the characteristics of DR lesions and grading criteria, and coarse-grained image-level label. In this paper, we propose a novel approach based on contrastive learning and semi-supervised learning to break through these limitations. We first employ contrastive learning to solve the problem of inter-class and intra-class differences in DR grading. This method enables the model to identify the unique lesion features on each DR fundus color image and strengthen the feature expression for different kinds of lesions. Then we use a small amount of open-source pixel-level annotation dataset to train the lesion segmentation model, in order to provide fine-grained pseudo-label for image-level fundus images. Meanwhile, we design a pseudo-label attention structure and deep supervision method, to increase the attention of the model to lesion features and improve the grading performance. Experiments on the open-source DR grading datasets EyePACS, Messidior, IDRiD, and FGADR can prove the effectiveness of our proposed method and show the results superior to the previous methods.","Zhang et al. as discussed by the authors used contrastive learning and semi-supervised learning to solve the problem of inter-class and intra-class differences in diabetic retinopathy (DR) grading."
"ResNet-n/DR: Automated diagnosis of diabetic retinopathy using a residual neural network","https://scispace.com/paper/resnet-n-dr-automated-diagnosis-of-diabetic-retinopathy-rvkg1bcuiv","2023","Journal Article","TELKOMNIKA Telecommunication Computing Electronics and Control","Noor M. Al-Moosawi‬‏
Raidah S. Khudeyer","10.12928/telkomnika.v21i5.24515","","Diabetic retinopathy (DR) is a progressive eye disease associated with diabetes, resulting in blindness or blurred vision. The risk of vision loss was dramatically decreased with early diagnosis and treatment. Doctors diagnose DR by examining the fundus retinal images to develop lesions associated with the disease. However, this diagnosis is a tedious and challenging task due to growing undiagnosed and untreated DR cases and the variability of retinal changes across disease stages. Manually analyzing the images has become an expensive and time-consuming task, not to mention that training new specialists takes time and requires daily practice. Our work investigates deep learning methods, particularly convolutional neural network (CNN), for DR diagnosis in the disease’s five stages. A pre-trained residual neural network (ResNet-34) was trained and tested for DR. Then, we develop computationally efficient and scalable methods after modifying a ResNet-34 with three additional residual units as a novel ResNet-n/DR. The Asia Pacific Tele-Ophthalmology Society (APTOS) 2019 dataset was used to evaluate the performance of models after applying multiple pre-processing steps to eliminate image noise and improve color contrast, thereby increasing efficiency. Our findings achieved state-of-the-art results compared to previous studies that used the same dataset. It had 90.7% sensitivity, 93.5% accuracy, 98.2% specificity, 89.5% precision, and 90.1% F1 score. ","This study proposes ResNet-n/DR, a novel deep learning model, to automate diabetic retinopathy diagnosis using fundus retinal images, achieving state-of-the-art results with 90.7% sensitivity and 93.5% accuracy on the APTOS 2019 dataset."
"Diabetic Retinopathy Grading by Deep Graph Correlation Network on Retinal Images Without Manual Annotations","https://scispace.com/paper/diabetic-retinopathy-grading-by-deep-graph-correlation-b4jyccf0","2022","Journal Article","Frontiers in Medicine","Guanghua Zhang
Bin Sun
Zhixiang Chen
Yuxi Gao
Zhaoxia Zhang
Keran Li
Weihua Yang","10.3389/fmed.2022.872214","","Background Diabetic retinopathy, as a severe public health problem associated with vision loss, should be diagnosed early using an accurate screening tool. While many previous deep learning models have been proposed for this disease, they need sufficient professional annotation data to train the model, requiring more expensive and time-consuming screening skills. Method This study aims to economize manual power and proposes a deep graph correlation network (DGCN) to develop automated diabetic retinopathy grading without any professional annotations. DGCN involves the novel deep learning algorithm of a graph convolutional network to exploit inherent correlations from independent retinal image features learned by a convolutional neural network. Three designed loss functions of graph-center, pseudo-contrastive, and transformation-invariant constrain the optimisation and application of the DGCN model in an automated diabetic retinopathy grading task. Results To evaluate the DGCN model, this study employed EyePACS-1 and Messidor-2 sets to perform grading results. It achieved an accuracy of 89.9% (91.8%), sensitivity of 88.2% (90.2%), and specificity of 91.3% (93.0%) on EyePACS-1 (Messidor-2) data set with a confidence index of 95% and commendable effectiveness on receiver operating characteristic (ROC) curve and t-SNE plots. Conclusion The grading capability of this study is close to that of retina specialists, but superior to that of trained graders, which demonstrates that the proposed DGCN provides an innovative route for automated diabetic retinopathy grading and other computer-aided diagnostic systems.","The grading capability of the proposed DGCN provides an innovative route for automated diabetic retinopathy grading and other computer-aided diagnostic systems, and is close to that of retina specialists, but superior to those of trained graders."
"Deep Learning Approach for Detection of Diabetic Retinopathy","https://scispace.com/paper/deep-learning-approach-for-detection-of-diabetic-retinopathy-2xmlw2f6","2023","Proceedings Article","","","10.1109/dicct56244.2023.10110238","","Early Detection of Diabetic Retinopathy is paramount in prevention of vision loss. This study proposes a novel approach to the automatic detection of diabetic retinopathy (DR) using fundus images. This paper compares other techniques and does comparative study of Convolutional Neural Networks (CNNs) and the ResNet architecture to analyze fundus images and classify them based on the severity of DR. The study uses the APTOS 2019 Blindness Detection dataset, a publicly available dataset of over 5,000 high-resolution retinal images collected from patients with varying degrees of DR. The study concludes that the proposed approach provides a promising solution for the automatic detection and classification of DR. ","In this paper , a novel approach to the automatic detection of diabetic retinopathy (DR) using fundus images was proposed, which compared other techniques and did comparative study of Convolutional Neural Networks (CNNs) and the ResNet architecture."
"Disease Grading of Diabetic Retinopathy using Deep Learning Techniques","https://scispace.com/paper/disease-grading-of-diabetic-retinopathy-using-deep-learning-3cc3xaec","2022","Proceedings Article","2022 6th International Conference on Computing Methodologies and Communication (ICCMC)","","10.1109/iccmc53470.2022.9754113","","In recent years, the introduction of high-speed, more accurate, and fewer non invasive technologies has ushered in a new era in Medical Imaging. Diabetic retinopathy is one of all the foremost common diabetic complications. Mishandling can result in blindness. A CAD system for diabetic retinopathy can assist doctors in detecting and identifying the precise location of the varied lesions present within the retina. Various techniques including image manipulation, machine learning and deep learning techniques are employed for the detection and segmentation of retinal images. Deep neural networks can play a very important role within the detection and prediction of retinal diseases. Fundus photography, Optical Coherence Tomography(OCT) and OCT Angiography Imaging technologies are accustomed to capture the retinal data. Retinal images may be categorized into different groups looking at the disease severity of diabetic retinopathy. This multi label classification can assist doctors in diagnosing various diseases related to the retina. This paper compares and analyses various deep neural networks to grade the disease based on the severity levels like mild, moderate, severe and proliferative. Pre-trained architectures such as VGG16, EfficientNetB5, and ResNet50 provide 76.47%, 90.2%, and 97.2% accuracies on the kaggle (APTOS) data set. ","In this paper , the authors compared and analyzed various deep neural networks to grade the disease based on the severity levels like mild, moderate, severe and proliferative, and provided 76.47%, 90.2%, and 97.2% accuracies on the kaggle (APTOS) data set."
"Deep Learning of Diabetic Retinopathy Classification in Fundus Images","https://scispace.com/paper/deep-learning-of-diabetic-retinopathy-classification-in-35hple9ixb","2023","Journal Article","Jurnal Engineering","Abeer Ahmed Ali
Faten Abd Ali Dawood","10.31026/j.eng.2023.12.09","","Diabetic retinopathy is an eye disease in diabetic patients due to damage to the small blood vessels in the retina due to high and low blood sugar levels. Accurate detection and classification of Diabetic Retinopathy is an important task in computer-aided diagnosis, especially when planning for diabetic retinopathy surgery. Therefore, this study aims to design an automated model based on deep learning, which helps ophthalmologists detect and classify diabetic retinopathy severity through fundus images. In this work, a deep convolutional neural network (CNN) with transfer learning and fine tunes has been proposed by using pre-trained networks known as Residual Network-50 (ResNet-50). The overall framework of the proposed classification model is divided into three major phases, including pre-processing, training the Resnet-50 network, and classification with evaluation. In the first phase, pre-processing techniques are applied to the APTOS2019 fundus images dataset to find the best features and highlight some fine details of these images. The resnet-50 network was trained in the second phase using the training set and saved the best model obtained that gives high accuracy during the training process. Finally, this saved model has been implemented on the testing dataset for classification DR grades. The proposed model shows good and best classification performance, which was obtained with an accuracy of 98.3%, a precision of 98.4%, an F1-Score of 98.5 % and the recall of 98.4%.
 ","This study aims to design an automated model based on deep learning, which helps ophthalmologists detect and classify diabetic retinopathy severity through fundus images through a deep convolutional neural network with transfer learning and fine tunes."
