"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deep Learning for Diabetic Retinopathy Early Detection and Severity Grading","https://scispace.com/paper/deep-learning-for-diabetic-retinopathy-early-detection-and-2svzl75xs8uj","2024","Journal Article","","Dalel Bouslimi
Yahia Bouslimi
Afef Kacem Echi
Leila Jemni Ben Ayed","10.1109/atsip62566.2024.10638995","","Early detection and severity grading of Diabetic Retinopathy (DR) are crucial for preventing vision loss. This study investigates the efficacy of deep learning models in achieving this goal using a large, pre-processed dataset of Gaussian-filtered retinal scans. The dataset, combining images from APTOS 2019 Blindness Detection and DRD, underwent merging, augmentation, resizing, cleaning, balancing, and Gaussian filtering. We evaluated various models, including ConvXLarge (89%/83.32% train/test accuracy), ResNetRS101 (98.9%/93% train/test accuracy), ResNetRS270 (97.76%/89.14% train/test accuracy), and ResNetRS420 (98.24%/87.59% train/test accuracy). This study demonstrates the potential of deep learning, particularly ResNetRS models, using pre-processed retinal scans for accurate early detection and severity grading of DR, potentially contributing to improved patient outcomes.","This study evaluates deep learning models for early detection and severity grading of Diabetic Retinopathy using pre-processed retinal scans, achieving high accuracy with ResNetRS models, potentially improving patient outcomes through accurate DR diagnosis."
"A hybrid evolutionary weighted ensemble of deep transfer learning models for retinal vessel segmentation and diabetic retinopathy detection","https://scispace.com/paper/a-hybrid-evolutionary-weighted-ensemble-of-deep-transfer-4g21grmgdq","2024","Journal Article","Computers & Electrical Engineering","Richa Vij
Sakshi Arora","10.1016/j.compeleceng.2024.109107","","Segmentation of retinal blood vessels in fundus images is critical for early detection and treatment of diabetic retinopathy(DR). Due to the complex distribution of blood vessels, variations in noise, illumination, and vessel orientation in fundus images, the segmentation process becomes extremely challenging and time-consuming. In recent years, deep learning(DL)-based methods have been recognized as promising strategies for automatic retinal blood vessel segmentation that aids in early treatment, but most earlier DL algorithms prioritized accuracy over the complexity of the model for segmenting retinal vessels, making them challenging to adapt to medical devices. To the best of our knowledge, this is the first work to present a novel hybrid evolutionary weighted ensemble of three deep transfer learning(DTL) models: ResNet34, Inception V3, and VGG16 utilizing two public retinal fundus databases: DRIVE, and HRF for retinal blood vessel segmentation and latter detecting DR using Resnet34+Unet. Among comparing single models, Resnet34+U-Net achieved impressive accuracy of 0.9575, F1 and IOU scores of 0.8421 and 0.8159, and AUC values of 0.9868 in the DRIVE dataset. In comparison to the state-of-the-art results for segmenting retinal blood vessels using DRIVE and HRF datasets, our proposed approach achieves 0.9853 and 0.9816 accuracy, 0.9881 and 0.9833 precision, 0.9853 and 0.9828 recall, 0.8791 and 0.8497 F1 scores, 0.8066 and 0.7754 IOU scores, and AUC of 0.9996 and 0.9928 respectively, with a rise of nearly 7–8 % and for classification, Resnet34+Unet achieves an accuracy= 0.996, precision= 0.993, recall= 1, and AUC= 0.999 respectively. Hence, the proposed model shows good potential for real-time diagnosis. ","This study presents a hybrid evolutionary weighted ensemble of deep transfer learning models (ResNet34, Inception V3, and VGG16) for retinal vessel segmentation and diabetic retinopathy detection, achieving state-of-the-art results with improved accuracy and precision on DRIVE and HRF datasets."
"Comparative Evaluation of Several Convolutional Neural Network Architectures in Diabetic Retinopathy Classification","https://scispace.com/paper/comparative-evaluation-of-several-convolutional-neural-11ejxl8jx5","2023","Proceedings Article","","Simeon Yuda Prasetyo
th Zahra
Nabila Izdihar
rd Muhammad
Fadlan Hidayat","10.1109/icmeralda60125.2023.10458188","","The increasing global prevalence of diabetes mellitus has brought diabetic retinopathy (DR) to the forefront as a significant cause of visual impairment and blindness among adults. DR, a complication of diabetes, can be broadly categorized into Non-Proliferative Diabetic Retinopathy (NPDR) and Proliferative Diabetic Retinopathy (PDR), each comprising distinct clinical stages with varying severity. The accurate and timely detection and classification of these stages are essential for preserving vision, a task that grows in importance as the worldwide diabetes epidemic continues to rise, with an estimated 693 million cases projected by 2045. In response to this healthcare challenge, the development of efficient automated systems for DR diagnosis and classification has emerged as a critical research focus. Deep learning techniques, particularly Convolutional Neural Networks (CNNs), have demonstrated substantial promise in addressing this issue. This research presents a comparative evaluation of three prominent CNN architectures, namely Le-Net, AlexNet, and VGG16, in the context of DR classification, aiming to provide valuable insights into their performance. Among these architectures, VGG16 emerges as the standout performer, achieving an accuracy of 74.4%. This outcome underscores the potential of VGG16 as a robust tool for DR diagnosis, with its deeper and more intricate architecture proving adept at capturing intricate retinal features. As the research landscape evolves, future directions may encompass exploring newer model variations, incorporating more extensive and diverse datasets, fine-tuning hyperparameters, and enhancing the interpretability of deep learning models for real-world medical applications, ultimately propelling the field toward more efficient and accurate DR diagnosis and classification.","Comparative evaluation of CNN architectures for diabetic retinopathy classification reveals VGG16 as the most accurate model, achieving an accuracy of 74.4%."
"A novel approach for intelligent diagnosis and grading of diabetic retinopathy.","https://scispace.com/paper/a-novel-approach-for-intelligent-diagnosis-and-grading-of-2nj8fiqyj5","2024","Journal Article","Computers in Biology and Medicine","Zeru Hai
Beiji Zou
Xiaoxia Xiao
Qinghua Peng
Junfeng Yan
Wensheng Zhang
Kejuan Yue","10.1016/j.compbiomed.2024.108246","","Diabetic retinopathy (DR) is a severe ocular complication of diabetes that can lead to vision damage and even blindness. Currently, traditional deep convolutional neural networks (CNNs) used for DR grading tasks face two primary challenges: (1) insensitivity to minority classes due to imbalanced data distribution, and (2) neglecting the relationship between the left and right eyes by utilizing the fundus image of only one eye for training without differentiating between them. To tackle these challenges, we proposed the DRGCNN (DR Grading CNN) model. To solve the problem caused by imbalanced data distribution, our model adopts a more balanced strategy by allocating an equal number of channels to feature maps representing various DR categories. Furthermore, we introduce a CAM-EfficientNetV2-M encoder dedicated to encoding input retinal fundus images for feature vector generation. The number of parameters of our encoder is 52.88 M, which is less than RegNet_y_16gf (80.57 M) and EfficientNetB7 (63.79 M), but the corresponding kappa value is higher. Additionally, in order to take advantage of the binocular relationship, we input fundus retinal images from both eyes of the patient into the network for features fusion during the training phase. We achieved a kappa value of 86.62% on the EyePACS dataset and 86.16% on the Messidor-2 dataset. Experimental results on these representative datasets for diabetic retinopathy (DR) demonstrate the exceptional performance of our DRGCNN model, establishing it as a highly competitive intelligent classification model in the field of DR. The code is available for use at https://github.com/Fat-Hai/DRGCNN. ","Researchers propose DRGCNN, a novel deep learning model for intelligent diabetic retinopathy diagnosis and grading, addressing imbalanced data and binocular relationship challenges, achieving high kappa values of 86.62% and 86.16% on EyePACS and Messidor-2 datasets, respectively."
"Enhancing Diabetic Retinopathy Detection with CNN-Based Models: A
  Comparative Study of UNET and Stacked UNET Architectures","https://scispace.com/paper/enhancing-diabetic-retinopathy-detection-with-cnn-based-25pea0nrg77z","2024","Journal Article","","Ameya Uppina
S Navaneetha Krishnan
Teja Tallam
Nikhil Iyer
Juan Rogelio Aguirre‐Rivera","10.48550/arxiv.2411.01251","https://scispace.compdf/enhancing-diabetic-retinopathy-detection-with-cnn-based-25pea0nrg77z.pdf","Diabetic Retinopathy DR is a severe complication of diabetes. Damaged or abnormal blood vessels can cause loss of vision. The need for massive screening of a large population of diabetic patients has generated an interest in a computer-aided fully automatic diagnosis of DR. In the realm of Deep learning frameworks, particularly convolutional neural networks CNNs, have shown great interest and promise in detecting DR by analyzing retinal images. However, several challenges have been faced in the application of deep learning in this domain. High-quality, annotated datasets are scarce, and the variations in image quality and class imbalances pose significant hurdles in developing a dependable model. In this paper, we demonstrate the proficiency of two Convolutional Neural Networks CNNs based models, UNET and Stacked UNET utilizing the APTOS Asia Pacific Tele-Ophthalmology Society Dataset. This system achieves an accuracy of 92.81% for the UNET and 93.32% for the stacked UNET architecture. The architecture classifies the images into five categories ranging from 0 to 4, where 0 is no DR and 4 is proliferative DR. ","This study compares UNET and Stacked UNET architectures for diabetic retinopathy detection using retinal images, achieving 92.81% and 93.32% accuracy, respectively, on the APTOS dataset, addressing challenges in deep learning applications for DR diagnosis."
"Deep Learning in Automatic Diabetic Retinopathy Detection and Grading Systems: A Comprehensive Survey and Comparison of Methods","https://scispace.com/paper/deep-learning-in-automatic-diabetic-retinopathy-detection-264v859two","2024","Journal Article","IEEE Access","Israa Y. AbuShawish
Sudipta Modak
Esam Abdel‐Raheem
Soliman A. Mahmoud
Abir Hussain","10.1109/access.2024.3415617","","Diabetic Retinopathy is one of the leading global causes of vision impairment and blindness in humans. It has seen a rise in prevalence, necessitating the development of advanced automatic detection methods. This paper presents a survey of the evolution in deep learning techniques for diabetic retinopathy detection, emphasizing the transition from traditional machine learning to sophisticated deep learning architectures such as convolutional neural networks. It discusses the role of transfer learning, end-to-end learning, and hybrid models in overcoming medical detection challenges while highlighting the need for artificial intelligence interpretability and real-time screening integration in clinical workflows. Building on this survey, the paper introduces a focused study on cross-dataset deployment of transfer learning for diabetic retinopathy detection and grading. Consequently, this paper evaluates 26 pre-trained models from various convolutional neural network families to provide a comprehensive comparison between the state-of-the-art CNN architectures in the field. Additionally, this study also employs Grad-CAM visualization to interpret the model’s decision-making, bridging advanced artificial intelligence techniques with practical healthcare applications for diabetic retinopathy.","Deep learning has revolutionized diabetic retinopathy detection and grading systems, enabling accurate and efficient diagnosis. The survey explores the evolution of deep learning techniques and their impact on overcoming medical detection challenges. It introduces a focused study on cross-dataset deployment of transfer learning for diabetic retinopathy detection and grading, comparing state-of-the-art CNN architectures and employing Grad-CAM visualization for interpretability."
"DREXUNET: A novel Deep CNN Algorithm for drusen and exudates classification on fundus images","https://scispace.com/paper/drexunet-a-novel-deep-cnn-algorithm-for-drusen-and-exudates-4p5vto97i5","2023","Preprint","","C Arunavinodhini
S. Sabena","10.21203/rs.3.rs-3383744/v1","","Abstract Glaucoma is a deadly illness that affects individuals globally and can lead to loss of vision, particularly in those over 40 to 60 years old, following cataracts. Timely treatment can be facilitated through early detection of diabetic retinopathy, which requires significant investment in screening programs, particularly automated ones. Identifying exudates is crucial for prompt diagnosis of diabetic retinopathy. Deep neural networks, a promising machine learning approach, have demonstrated remarkable success in various computer vision issues. This paper presents a novel convolutional neural network, DREXUNET, to classify drusen, exudate and normal regions in eye fundus images. DREXUNET focuses on reducing the overfitting based on the input data set size, reducing the Batch loss and validation loss, and reducing the number of exponentially growing computation and time. The proposed model has been tested and validated in two different datasets of different sizes. The proposed model has been compared with pretrained models such as Alexnet, Googlenet, Densenet, VGG16 and Squeezenet. The outcome demonstrates that the drexunet model proposed surpasses pretrained models with a 97.50\% precision, 98.22\% recall, 98.54\% F1 score, 90.79\% sensitivity, 91.21\% specificity, and a 0.0779 loss. ","DREXUNET is a novel deep CNN algorithm for classifying drusen, exudates and normal regions in fundus images. It significantly reduces overfitting and achieves high performance compared to pretrained models."
"A Deep Learning Fusion Approach for Automatic Diagnosis and Grading of Diabetic Retinopathy","https://scispace.com/paper/a-deep-learning-fusion-approach-for-automatic-diagnosis-and-4jsd96quoc","2023","Proceedings Article","","Anisha Gupta
Vidit Kumar","10.1109/icccnt56998.2023.10306810","","Diabetic retinopathy, a severe complication arising from diabetes, exerts its impact on the retina. Timely identification plays a pivotal role in facilitating successful treatment. In this regard, this study explores the utilization of 3 state-of-the-art CNN architectures and proposes a fusion based approach to enhance the accuracy of diabetic retinopathy classification. The CNN models, namely EfficientNet-B0, MobileNet, and ResNet50 are explored on a public dataset of retinal images, MESSIDOR. The proposed approach achieves better performance than previous methods. On MESSIDOR, it achieves 82% accuracy for referral/non-referral binary classification and 63% accuracy for multi-class classification.","This study explores the utilization of 3 state-of-the-art CNN architectures and proposes a fusion based approach to enhance the accuracy of diabetic retinopathy classification and achieves better performance than previous methods."
"Predicting and Classifying Diabetic Retinopathy (DR) Using 5-Class Label Based on Pre-Trained Deep Learning Models","https://scispace.com/paper/predicting-and-classifying-diabetic-retinopathy-dr-using-5-aek4ed6y","2023","Journal Article","Advances in Science and Technology","Subramanian Karthika
Munireddy Durgadevi","10.4028/p-5z45nx","","Diabetic Retinopathy (DR) is a condition in which damage to the eyes occurs as a result of diabetes mellitus. It is the most frequent diabetes-related eye condition. It can also cause full blindness and vision loss. With effective eye treatment, the majority of new occurrences of diabetic retinopathy can be reduced. Early detection helps to avoid total vision loss. However, detecting it early can be difficult because it may not present symptoms in the early stages. The wide selection of fundus imaging makes classification challenging, mainly in Proliferative_DR, which includes the formation of new vessels in retina and bleeding. Pre-trained deep learning model is used on the publicly accessible retinal fundus image dataset on kaggle in this paper (APTOS 2019 Blindness Detection). Pre-processing and augmentation procedures are used to increase the accuracy of the models that have been pre-trained. The training accuracy of 8-Layer Convolutional Neural Network (CNN) and MobileNetV2 obtained is 83.07% and 85.21%. Testing accuracy achieved 71.93% using CNN & MobileNetV2 is 83.42%. The most often employed measures, such as the F1 Score, precision, and recall is used to ignore class level of label disagreement, which aids in diagnosing all phases of diabetic retinopathy. The results using a confusion matrix is analyzed, which is useful for categorising different stages of diabetic retinopathy according to severity. It also takes into account the degree of mismatch between the actual and anticipated labels.","In this article , a pre-trained deep learning model is used on the publicly accessible retinal fundus image dataset on kaggle in 2019 to detect all phases of diabetic retinopathy."
"Leveraging Deep Learning for Early Stage Diabetic Retinopathy Detection: a Novel CNN and Transfer Learning Comparision","https://scispace.com/paper/leveraging-deep-learning-for-early-stage-diabetic-3simdbg69m","2024","Proceedings Article","","Rayavarapu Manohar
M. Shilpa Aarthi
Ancy Jenifer. J","10.1109/aimla59606.2024.10531542","","Diabetic retinopathy (DR) is a contributor, to vision impairment highlighting the need, for accurate and efficient screening methods. While traditional techniques are prevalent, deep learning approaches offer promising alternatives. In this research paper, A new Convolutional Neural Network (CNN) design was proposed and that focuses on detecting Diabetic Retinopathy (DR) from retinal images. The evaluation of the effectiveness of the proposed CNN is comparing it with two known trained models, namely VGG 19 and ResNet 101 which are commonly used in image classification tasks. The proposed CNN model has the highest performance with respect to the other two models was based on the performance metrics(Accuracy, Precision, Recall, F1-score) . The paper gives an overview of how the proposed CNN model is built.","A novel CNN model for early stage diabetic retinopathy detection is proposed and compared with two existing models. The proposed model achieved the highest performance based on performance metrics."
"Classification and Prediction of Diabetic Retinopathy Severity using Transfer Learning Algorithm","https://scispace.com/paper/classification-and-prediction-of-diabetic-retinopathy-1no2nsd5","2023","Proceedings Article","International Conference Computing Methodologies and Communication","J. Yogapriya","10.1109/ICCMC56507.2023.10083510","","The diabetic illness characterized as diabetic retinopathy (DR), which damages the retinal blood vessels as a consequence of long-term diabetes mellitus, is a visual hindrance. It involves time and expertise to determine and quantify this type of diabetes from retinal images. The classification of DR requires the examination of various features. In order to facilitate the diagnosis process, Convolutional Neural Networks (CNNs) using a transfer learning methodology is suggested for automatically evaluating the harshness of diabetic retinopathy. The DR images were graded using the most recent Deep CNNs, including Alexnet, Resnet 18 and VGG16 along with transfer learning. On the basis of model performance, a comparative analysis for DR diagnosis is presented using APTOS 2019 Blindness Detection dataset.","In this paper , the authors proposed a transfer learning approach to automatically evaluate the harshness of diabetic retinopathy using the most recent Deep CNNs, including Alexnet, Resnet 18 and VGG16 along with transfer learning."
"Deep Learning for Early Diagnosis of Diabetic Retinopathy: a Study Using Convolutional Neural Network","https://scispace.com/paper/deep-learning-for-early-diagnosis-of-diabetic-retinopathy-a-8igoj0zt","2023","Proceedings Article","","","10.1109/NeuroNT58640.2023.10175853","","This study presents a novel approach for the automated diagnosis of diabetic retinopathy using deep learning models. The proposed method includes preprocessing and preparation of retinal images, transfer learning with Inception network for retinopathy classification, training of U-Net for retinal image segmentation, multiclassification of segmented images with a custom-designed CNN, and merging of CNN models for improved performance. The APTOS 2019 Blindness Detection and DRIVE datasets were used for training and testing. The results showed that the Inception network achieved an accuracy of 87% for retinopathy classification, the U-Net model achieved a dice coefficient of 0.95 for retinal image segmentation, and the proposed CNN model achieved an accuracy of 83% for multiclassification of segmented images. The merged (ensembled) CNN models resulted in an overall accuracy of 88.7% for retinopathy classification and segmentation. The proposed method outperformed previous works in terms of accuracy and robustness. The findings demonstrate the potential of deep learning models for accurate and efficient diagnosis of diabetic retinopathy.","In this article , a novel approach for the automated diagnosis of diabetic retinopathy using deep learning models is presented, which includes preprocessing and preparation of retinal images, transfer learning with Inception network, training of U-Net for retinal image segmentation, multiclassification of segmented images with a custom-designed CNN, and merging of CNN models for improved performance."
"Combining transfer learning with retinal lesion features for accurate detection of diabetic retinopathy","https://scispace.com/paper/combining-transfer-learning-with-retinal-lesion-features-for-gugruur39ouw","2024","Repository","","Doaa Hassan
Hunter Mathias Gill
Michael Happe
Ashay D. Bhatwadekar
Amir Reza Hajrasouliha
Sarath Chandra Janga","10.60692/4swpc-ba186","","Diabetic retinopathy (DR) is a late microvascular complication of Diabetes Mellitus (DM) that could lead to permanent blindness in patients, without early detection. Although adequate management of DM via regular eye examination can preserve vision in in 98% of the DR cases, DR screening and diagnoses based on clinical lesion features devised by expert clinicians; are costly, time-consuming and not sufficiently accurate. This raises the requirements for Artificial Intelligent (AI) systems which can accurately detect DR automatically and thus preventing DR before affecting vision. Hence, such systems can help clinician experts in certain cases and aid ophthalmologists in rapid diagnoses. To address such requirements, several approaches have been proposed in the literature that use Machine Learning (ML) and Deep Learning (DL) techniques to develop such systems. However, these approaches ignore the highly valuable clinical lesion features that could contribute significantly to the accurate detection of DR. Therefore, in this study we introduce a framework called DR-detector that employs the Extreme Gradient Boosting (XGBoost) ML model trained via the combination of the features extracted by the pretrained convolutional neural networks commonly known as transfer learning (TL) models and the clinical retinal lesion features for accurate detection of DR. The retinal lesion features are extracted via image segmentation technique using the UNET DL model and captures exudates (EXs), microaneurysms (MAs), and hemorrhages (HEMs) that are relevant lesions for DR detection. The feature combination approach implemented in DR-detector has been applied to two common TL models in the literature namely VGG-16 and ResNet-50. We trained the DR-detector model using a training dataset comprising of 1,840 color fundus images collected from e-ophtha, retinal lesions and APTOS 2019 Kaggle datasets of which 920 images are healthy. To validate the DR-detector model, we test the model on external dataset that consists of 81 healthy images collected from High-Resolution Fundus (HRF) dataset and MESSIDOR-2 datasets and 81 images with DR signs collected from Indian Diabetic Retinopathy Image Dataset (IDRID) dataset annotated for DR by expert. The experimental results show that the DR-detector model achieves a testing accuracy of 100% in detecting DR after training it with the combination of ResNet-50 and lesion features and 99.38% accuracy after training it with the combination of VGG-16 and lesion features. More importantly, the results also show a higher contribution of specific lesion features toward the performance of the DR-detector model. For instance, using only the hemorrhages feature to train the model, our model achieves an accuracy of 99.38 in detecting DR, which is higher than the accuracy when training the model with the combination of all lesion features (89%) and equal to the accuracy when training the model with the combination of all lesions and VGG-16 features together. This highlights the possibility of using only the clinical features, such as lesions that are clinically interpretable, to build the next generation of robust artificial intelligence (AI) systems with great clinical interpretability for DR detection. The code of the DR-detector framework is available on GitHub at https://github.com/Janga-Lab/DR-detector and can be readily employed for detecting DR from retinal image datasets. ",""
"Assessment of transfer learning models for grading of diabetic retinopathy","https://scispace.com/paper/assessment-of-transfer-learning-models-for-grading-of-2rwy4wwj","2023","Journal Article","THE SCIENTIFIC TEMPER","","10.58414/scientifictemper.2023.14.2.17","https://scispace.com/pdf/assessment-of-transfer-learning-models-for-grading-of-2rwy4wwj.pdf","Diabetic retinopathy is a potentially mortal diabetic complication. The severity level of DR must be identified earlier to reduce the medical complications. Effective automated ways for identifying DR and classifying its severity stage are necessary to reduce the burden on ophthalmologists. Transfer learning methods are utilized to automatically grade the  severity of diabetic retinopathy in this study. The stages of DR are diagnosed using pretrained VGG16, Inception v3, and ResNet50 models on pre-processed retinal images of DDR dataset. Out of three implemented models, Inception v3 achieved higher validation accuracy of 76.47% and testing accuracy of 67% compared to VGG16 and ResNet50 models. This research contributes to the analysis of deep learning architectures for the creation of automated diabetic retinopathy stage diagnosis and grading","In this article , transfer learning methods are utilized to automatically grade the severity of diabetic retinopathy in a study using pre-processed retinal images of DDR dataset, which achieved higher validation accuracy of 76.47% and testing accuracy of 67% compared to VGG16 and ResNet50 models."
"Deep Learning for Early Diagnosis of Diabetic Retinopathy: a Study Using Convolutional Neural Network","https://scispace.com/paper/deep-learning-for-early-diagnosis-of-diabetic-retinopathy-a-33id4r46jm","2023","Journal Article","","Ali Mayya","10.1109/neuront58640.2023.10175853","","This study presents a novel approach for the automated diagnosis of diabetic retinopathy using deep learning models. The proposed method includes preprocessing and preparation of retinal images, transfer learning with Inception network for retinopathy classification, training of U-Net for retinal image segmentation, multiclassification of segmented images with a custom-designed CNN, and merging of CNN models for improved performance. The APTOS 2019 Blindness Detection and DRIVE datasets were used for training and testing. The results showed that the Inception network achieved an accuracy of 87% for retinopathy classification, the U-Net model achieved a dice coefficient of 0.95 for retinal image segmentation, and the proposed CNN model achieved an accuracy of 83% for multiclassification of segmented images. The merged (ensembled) CNN models resulted in an overall accuracy of 88.7% for retinopathy classification and segmentation. The proposed method outperformed previous works in terms of accuracy and robustness. The findings demonstrate the potential of deep learning models for accurate and efficient diagnosis of diabetic retinopathy. ","Deep learning models achieved high accuracy in diagnosing diabetic retinopathy through image classification and segmentation. The proposed method outperformed previous works and has the potential to improve early detection and treatment of diabetic retinopathy."
"Combining transfer learning with retinal lesion features for accurate detection of diabetic retinopathy","https://scispace.com/paper/combining-transfer-learning-with-retinal-lesion-features-for-ckn98htpd9l2","2024","Repository","","Doaa Hassan
Hunter Mathias Gill
Michael Happe
Ashay D. Bhatwadekar
Amir Reza Hajrasouliha
Sarath Chandra Janga","10.60692/nbg67-agv32","","Diabetic retinopathy (DR) is a late microvascular complication of Diabetes Mellitus (DM) that could lead to permanent blindness in patients, without early detection. Although adequate management of DM via regular eye examination can preserve vision in in 98% of the DR cases, DR screening and diagnoses based on clinical lesion features devised by expert clinicians; are costly, time-consuming and not sufficiently accurate. This raises the requirements for Artificial Intelligent (AI) systems which can accurately detect DR automatically and thus preventing DR before affecting vision. Hence, such systems can help clinician experts in certain cases and aid ophthalmologists in rapid diagnoses. To address such requirements, several approaches have been proposed in the literature that use Machine Learning (ML) and Deep Learning (DL) techniques to develop such systems. However, these approaches ignore the highly valuable clinical lesion features that could contribute significantly to the accurate detection of DR. Therefore, in this study we introduce a framework called DR-detector that employs the Extreme Gradient Boosting (XGBoost) ML model trained via the combination of the features extracted by the pretrained convolutional neural networks commonly known as transfer learning (TL) models and the clinical retinal lesion features for accurate detection of DR. The retinal lesion features are extracted via image segmentation technique using the UNET DL model and captures exudates (EXs), microaneurysms (MAs), and hemorrhages (HEMs) that are relevant lesions for DR detection. The feature combination approach implemented in DR-detector has been applied to two common TL models in the literature namely VGG-16 and ResNet-50. We trained the DR-detector model using a training dataset comprising of 1,840 color fundus images collected from e-ophtha, retinal lesions and APTOS 2019 Kaggle datasets of which 920 images are healthy. To validate the DR-detector model, we test the model on external dataset that consists of 81 healthy images collected from High-Resolution Fundus (HRF) dataset and MESSIDOR-2 datasets and 81 images with DR signs collected from Indian Diabetic Retinopathy Image Dataset (IDRID) dataset annotated for DR by expert. The experimental results show that the DR-detector model achieves a testing accuracy of 100% in detecting DR after training it with the combination of ResNet-50 and lesion features and 99.38% accuracy after training it with the combination of VGG-16 and lesion features. More importantly, the results also show a higher contribution of specific lesion features toward the performance of the DR-detector model. For instance, using only the hemorrhages feature to train the model, our model achieves an accuracy of 99.38 in detecting DR, which is higher than the accuracy when training the model with the combination of all lesion features (89%) and equal to the accuracy when training the model with the combination of all lesions and VGG-16 features together. This highlights the possibility of using only the clinical features, such as lesions that are clinically interpretable, to build the next generation of robust artificial intelligence (AI) systems with great clinical interpretability for DR detection. The code of the DR-detector framework is available on GitHub at https://github.com/Janga-Lab/DR-detector and can be readily employed for detecting DR from retinal image datasets. ",""
"ResNet-n/DR: Automated diagnosis of diabetic retinopathy using a residual neural network","https://scispace.com/paper/resnet-n-dr-automated-diagnosis-of-diabetic-retinopathy-rvkg1bcuiv","2023","Journal Article","TELKOMNIKA Telecommunication Computing Electronics and Control","Noor M. Al-Moosawi‬‏
Raidah S. Khudeyer","10.12928/telkomnika.v21i5.24515","","Diabetic retinopathy (DR) is a progressive eye disease associated with diabetes, resulting in blindness or blurred vision. The risk of vision loss was dramatically decreased with early diagnosis and treatment. Doctors diagnose DR by examining the fundus retinal images to develop lesions associated with the disease. However, this diagnosis is a tedious and challenging task due to growing undiagnosed and untreated DR cases and the variability of retinal changes across disease stages. Manually analyzing the images has become an expensive and time-consuming task, not to mention that training new specialists takes time and requires daily practice. Our work investigates deep learning methods, particularly convolutional neural network (CNN), for DR diagnosis in the disease’s five stages. A pre-trained residual neural network (ResNet-34) was trained and tested for DR. Then, we develop computationally efficient and scalable methods after modifying a ResNet-34 with three additional residual units as a novel ResNet-n/DR. The Asia Pacific Tele-Ophthalmology Society (APTOS) 2019 dataset was used to evaluate the performance of models after applying multiple pre-processing steps to eliminate image noise and improve color contrast, thereby increasing efficiency. Our findings achieved state-of-the-art results compared to previous studies that used the same dataset. It had 90.7% sensitivity, 93.5% accuracy, 98.2% specificity, 89.5% precision, and 90.1% F1 score. ","This study proposes ResNet-n/DR, a novel deep learning model, to automate diabetic retinopathy diagnosis using fundus retinal images, achieving state-of-the-art results with 90.7% sensitivity and 93.5% accuracy on the APTOS 2019 dataset."
"Detection and Classification of Diabetic Retinopathy Using Pretrained Deep Neural Networks","https://scispace.com/paper/detection-and-classification-of-diabetic-retinopathy-using-3r88uybzwx","2023","Journal Article","","Abini M.A.
S. Sridevi Sathya Priya","10.1109/iciet57285.2023.10220715","","The retina is harmed by diabetic retinopathy (DR), a consequence of diabetes. Up to, 80% of people who have had diabetes for ten or more years are affected by this type of medical issue. Where the need for diabetic retinopathy identification is greatest, there is frequently a shortage of the necessary knowledge and tools. The majority of research in the area of diabetic retinopathy has relied on manual feature extraction or disease identification. So, the goal of this research is to make a deep learning neural network that can identify the disease in all of its forms. The suggested system enables a DR classification that accounts for normal eyes, mild DR, moderate DR, severe DR, and proliferative DR, which may aid ophthalmologists in making a preliminary decision. Our accuracy rates for estimating the degree of diabetic retinopathy from an image were 90% and 92% respectively, using the pre-trained Convolutional Neural Network (CNN) VGG-16 and MobileNet-V2. ","Detection and classification of diabetic retinopathy using pretrained deep neural networks achieves high accuracy rates for estimating the degree of diabetic retinopathy from an image."
"Review of the performance of diabetic retinopathy image classification using convolutional neural network models","https://scispace.com/paper/review-of-the-performance-of-diabetic-retinopathy-image-1am4dwkv2o","2023","Proceedings Article","","Isaul Ibarra Belmonte
Uziel Jaramillo Avila
Héctor Cardona Reyes","10.1109/cimps61323.2023.10528849","","This study examines the critical importance of early detection in diabetic retinopathy (DR), a prevalent condition among people with diabetes that can lead to vision loss. It explores how convolutional neural networks (CNNs) can help identify key features in fundus images to detect early signs of DR. CNNs are powerful tools for processing unstructured data, especially images, skillfully decoding intricate data for DR detection. This article presents the architecture of CNNs, including input, convolutional, pooling, and fully connected layers, and examines two prevalent CNN architectures: Inceptionv3 [1][2] and ResNet34 [3][4][5]. These architectures were evaluated using two public diabetic retinopathy datasets, totaling 37,770 images at different stages of various resolutions and quality. Instances of ResNet34 and InceptionV3 models were created, each trained with both datasets. The results reveal that the accuracy of the ResNet34 model trained with dataset 1 ranges from 63.79% to 95.93%, while the ResNet34 model trained with dataset 2 performs between 73.04% and 75.37%. Regarding InceptionV3, its accuracy on dataset 1 varies from 53.77% to 74.44%, and on dataset 2, accuracy ranges from 71.76% to 77.61%. The results suggest that the ResNet34 model trained with dataset 2 is more robust and generalizable compared to other models, indicating its effectiveness in detecting diabetic retinopathy where image conditions vary.","Review of diabetic retinopathy image classification using convolutional neural network models explores the effectiveness of CNNs in detecting early signs of DR through key feature identification in fundus images. The results suggest that the ResNet34 model trained with dataset 2 is the most accurate and robust model for diabetic retinopathy detection."
