"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Diabetic Retinopathy Detection using an Improved ResNet 50-InceptionV3 and hybrid DiabRetNet Structures","https://scispace.com/paper/diabetic-retinopathy-detection-using-an-improved-resnet-50-sscz3egr","2022","Journal Article","","Payel Patra
Tripty Singh","10.1109/OCIT56763.2022.00036","","Diabetic Retinopathy (DR) could be a mortal eye ailment that happens in people who have the disease named diabetics which hurts mainly on retina and after a long duration, it may lead to visual lacking. Diabetic Retinopathy Detection (DRD) through the integration of state of the art Profound Proficiency styles. This research used dataset, which was obtained from Eye Foundation Hospital Bangalore and Narayana Netralaya Bangalore, In this paper authors designed the frameworks within the field of profound Convolutional Neural Networks (CNNs), which have demonstrated progressive changes in numerous areas of computer vision counting therapeutic imaging, and researchers bring their control to the conclusion of eye fundus images. This proposed outline is combination of three stages. To begin with, the fundus picture is pre-processed utilizing an intensity of normalised procedure and augmented method. 2nd, the pre-processed picture is input to distinctive foundations of the CNN architecture in arrange to extricate a point vector for the evaluating process. 3rd, a classification is utilized for DRD and decides its review (e.g., no DR, mild, severe, moderate, or Proliferative Diabetic Retinopa-thy). A trained model with Resnet50, Inception V3, VGG-19, DenseNet-121 and MobileNetV2 architectures will extricate the Indus images of the eye. The outcome is coming with amazing exactness of 93.79 percentile, which is better by 7% than earlier work, by utilizing several activation functions in the new DiabRetNet architecture.","In this article , the authors designed the frameworks within the field of profound convolutional neural networks (CNNs), which have demonstrated progressive changes in numerous areas of computer vision counting therapeutic imaging, and researchers bring their control to the conclusion of eye fundus images."
"Automatic Severity Classification of Diabetic Retinopathy Based on DenseNet and Convolutional Block Attention Module","https://scispace.com/paper/automatic-severity-classification-of-diabetic-retinopathy-t24swyvm","2022","Journal Article","IEEE Access","","10.1109/access.2022.3165193","https://scispace.com/pdf/automatic-severity-classification-of-diabetic-retinopathy-t24swyvm.pdf","Diabetic Retinopathy (DR) - a complication developed due to heightened blood glucose levels- is deemed one of the most sight-threatening diseases. Unfortunately, DR screening is manually acquired by an ophthalmologist, a process that can be considered erroneous and time-consuming. Accordingly, automated DR diagnostics have become a focus of research in recent years due to the tremendous increase in diabetic patients. Moreover, the recent accomplishments demonstrated by Convolutional Neural Networks (CNN) settle them as state-of-the-art for DR stage identification. This paper proposes a new automatic deep-learning-based approach for severity detection by utilizing a single Color Fundus photograph (CFP). The proposed technique employs DenseNet169’s encoder to construct a visual embedding. Furthermore, Convolutional Block Attention Module (CBAM) is introduced on top of the encoder to reinforce its discriminative power. Finally, the model is trained using cross-entropy loss on the Kaggle Asia Pacific Tele-Ophthalmology Society’s (APTOS) dataset. On the binary classification task, we accomplished (97% accuracy - 97% sensitivity - 98.3% specificity - 0.9455, Quadratic Weighted Kappa score (QWK)) compared to the state-of-the-art. Moreover, Our network showed high competency (82% accuracy - 0.888 (QWK)) for severity grading. The significant contribution of the proposed framework is that it efficiently grades the severity level of diabetic retinopathy while reducing the time and space complexity required, which demonstrates it as a promising candidate for autonomous diagnosis. ","Wang et al. as discussed by the authors proposed a new automatic deep-learning-based approach for severity detection by utilizing a single Color Fundus photograph (CFP), which employs DenseNet169 encoder to construct a visual embedding."
"Review of the performance of diabetic retinopathy image classification using convolutional neural network models","https://scispace.com/paper/review-of-the-performance-of-diabetic-retinopathy-image-1am4dwkv2o","2023","Proceedings Article","","Isaul Ibarra Belmonte
Uziel Jaramillo Avila
Héctor Cardona Reyes","10.1109/cimps61323.2023.10528849","","This study examines the critical importance of early detection in diabetic retinopathy (DR), a prevalent condition among people with diabetes that can lead to vision loss. It explores how convolutional neural networks (CNNs) can help identify key features in fundus images to detect early signs of DR. CNNs are powerful tools for processing unstructured data, especially images, skillfully decoding intricate data for DR detection. This article presents the architecture of CNNs, including input, convolutional, pooling, and fully connected layers, and examines two prevalent CNN architectures: Inceptionv3 [1][2] and ResNet34 [3][4][5]. These architectures were evaluated using two public diabetic retinopathy datasets, totaling 37,770 images at different stages of various resolutions and quality. Instances of ResNet34 and InceptionV3 models were created, each trained with both datasets. The results reveal that the accuracy of the ResNet34 model trained with dataset 1 ranges from 63.79% to 95.93%, while the ResNet34 model trained with dataset 2 performs between 73.04% and 75.37%. Regarding InceptionV3, its accuracy on dataset 1 varies from 53.77% to 74.44%, and on dataset 2, accuracy ranges from 71.76% to 77.61%. The results suggest that the ResNet34 model trained with dataset 2 is more robust and generalizable compared to other models, indicating its effectiveness in detecting diabetic retinopathy where image conditions vary.","Review of diabetic retinopathy image classification using convolutional neural network models explores the effectiveness of CNNs in detecting early signs of DR through key feature identification in fundus images. The results suggest that the ResNet34 model trained with dataset 2 is the most accurate and robust model for diabetic retinopathy detection."
"Deep attentive convolutional neural network for automatic grading of imbalanced diabetic retinopathy in retinal fundus images.","https://scispace.com/paper/deep-attentive-convolutional-neural-network-for-automatic-ekm8lwl4","2022","Journal Article","Biomedical Optics Express","Feng Li
Shiqing Tang
Yuyang Chen
Haidong Zou","10.1364/boe.472176","","Automated fine-grained diabetic retinopathy (DR) grading was of great significance for assisting ophthalmologists in monitoring DR and designing tailored treatments for patients. Nevertheless, it is a challenging task as a result of high intra-class variations, high inter-class similarities, small lesions, and imbalanced data distributions. The pivotal factor for the success in fine-grained DR grading is to discern more subtle associated lesion features, such as microaneurysms (MA), Hemorrhages (HM), soft exudates (SE), and hard exudates (HE). In this paper, we constructed a simple yet effective deep attentive convolutional neural network (DACNN) for DR grading and lesion discovery with only image-wise supervision. Designed as a top-down architecture, our model incorporated stochastic atrous spatial pyramid pooling (sASPP), global attention mechanism (GAM), category attention mechanism (CAM), and learnable connected module (LCM) to better extract lesion-related features and maximize the DR grading performance. To be concrete, we devised sASPP combining randomness with atrous spatial pyramid pooling (ASPP) to accommodate the various scales of the lesions and struggle against the co-adaptation of multiple atrous convolutions. Then, GAM was introduced to extract class-agnostic global attention feature details, whilst CAM was explored for seeking class-specific distinctive region-level lesion feature information and regarding each DR severity grade in an equal way, which tackled the problem of imbalance DR data distributions. Further, the LCM was designed to automatically and adaptively search the optimal connections among layers for better extracting detailed small lesion feature representations. The proposed approach obtained high accuracy of 88.0% and kappa score of 88.6% for multi-class DR grading task on the EyePACS dataset, respectively, while 98.5% AUC, 93.8% accuracy, 87.9% kappa, 90.7% recall, 94.6% precision, and 92.6% F1-score for referral and non-referral classification on the Messidor dataset. Extensive experimental results on three challenging benchmarks demonstrated that the proposed approach achieved competitive performance in DR grading and lesion discovery using retinal fundus images compared with existing cutting-edge methods, and had good generalization capacity for unseen DR datasets. These promising results highlighted its potential as an efficient and reliable tool to assist ophthalmologists in large-scale DR screening.","Wang et al. as discussed by the authors constructed a simple yet effective deep attentive convolutional neural network (DACNN) for fine-grained diabetic retinopathy grading and lesion discovery with only image-wise supervision."
"CoT-XNet: contextual transformer with Xception network for diabetic retinopathy grading","https://scispace.com/paper/cot-xnet-contextual-transformer-with-xception-network-for-tbird582","2022","Journal Article","Physics in Medicine and Biology","Shuiqing Zhao
Yanan Wu
Mengmeng Tong
Yudong Yao
Wei Qian
Shouliang Qi","10.1088/1361-6560/ac9fa0","","Objective. Diabetic retinopathy (DR) grading is primarily performed by assessing fundus images. Many types of lesions, such as microaneurysms, hemorrhages, and soft exudates, are available simultaneously in a single image. However, their sizes may be small, making it difficult to differentiate adjacent DR grades even using deep convolutional neural networks (CNNs). Recently, a vision transformer has shown comparable or even superior performance to CNNs, and it also learns different visual representations from CNNs. Inspired by this finding, we propose a two-path contextual transformer with Xception network (CoT-XNet) to improve the accuracy of DR grading. Approach. The representations learned by CoT through one path and those by the Xception network through another path are concatenated before the fully connected layer. Meanwhile, the dedicated pre-processing, data resampling, and test time augmentation strategies are implemented. The performance of CoT-XNet is evaluated in the publicly available datasets of DDR, APTOS2019, and EyePACS, which include over 50 000 images. Ablation experiments and comprehensive comparisons with various state-of-the-art (SOTA) models have also been performed. Main results. Our proposed CoT-XNet shows better performance than available SOTA models, and the accuracy and Kappa are 83.10% and 0.8496, 84.18% and 0.9000 and 84.10% and 0.7684 respectively, in the three datasets (listed above). Class activation maps of CoT and Xception networks are different and complementary in most images. Significance. By concatenating the different visual representations learned by CoT and Xception networks, CoT-XNet can accurately grade DR from fundus images and present good generalizability. CoT-XNet will promote the application of artificial intelligence-based systems in the DR screening of large-scale populations.","In this article , a two-path contextual transformer with Xception network (CoT-XNet) is proposed to improve the accuracy of diabetic retinopathy (DR) grading by concatenating the different visual representations learned by CoT and Xception networks."
"A Deep Learning Fusion Approach for Automatic Diagnosis and Grading of Diabetic Retinopathy","https://scispace.com/paper/a-deep-learning-fusion-approach-for-automatic-diagnosis-and-4jsd96quoc","2023","Proceedings Article","","Anisha Gupta
Vidit Kumar","10.1109/icccnt56998.2023.10306810","","Diabetic retinopathy, a severe complication arising from diabetes, exerts its impact on the retina. Timely identification plays a pivotal role in facilitating successful treatment. In this regard, this study explores the utilization of 3 state-of-the-art CNN architectures and proposes a fusion based approach to enhance the accuracy of diabetic retinopathy classification. The CNN models, namely EfficientNet-B0, MobileNet, and ResNet50 are explored on a public dataset of retinal images, MESSIDOR. The proposed approach achieves better performance than previous methods. On MESSIDOR, it achieves 82% accuracy for referral/non-referral binary classification and 63% accuracy for multi-class classification.","This study explores the utilization of 3 state-of-the-art CNN architectures and proposes a fusion based approach to enhance the accuracy of diabetic retinopathy classification and achieves better performance than previous methods."
"Designing the Architecture of a Convolutional Neural Network Automatically for Diabetic Retinopathy Diagnosis","https://scispace.com/paper/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys","2023","Journal Article","Mathematics","SON","10.3390/math11020307","https://scispace.com/pdf/designing-the-architecture-of-a-convolutional-neural-network-1aqr6vys.pdf","Diabetic retinopathy (DR) is a leading cause of blindness in middle-aged diabetic patients. Regular screening for DR using fundus imaging aids in detecting complications and delays the progression of the disease. Because manual screening takes time and is subjective, deep learning has been used to help graders. Pre-trained or brute force CNN models are used in existing DR grading CNN-based approaches that are not suited to fundus image complexity. To solve this problem, we present a method for automatically customizing CNN models based on fundus image lesions. It uses k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to determine the CNN model’s depth and width. The designed models are lightweight, adapted to the internal structures of fundus images, and encode the discriminative patterns of DR lesions. The technique is validated on a local dataset from King Saud University Medical City, Saudi Arabia, and two challenging Kaggle datasets: EyePACS and APTOS2019. The auto-designed models outperform well-known pre-trained CNN models such as ResNet152, DenseNet121, and ResNeSt50, as well as Google’s AutoML and Auto-Keras models based on neural architecture search (NAS). The proposed method outperforms current CNN-based DR screening methods. The proposed method can be used in various clinical settings to screen for DR and refer patients to ophthalmologists for further evaluation and treatment. ","In this paper , a method for automatically customizing CNN models based on fundus image lesions is presented, which uses k-medoid clustering, principal component analysis (PCA), and inter-class and intra-class variations to determine the CNN model's depth and width."
"Automated Detection of Diabetic Retinopathy using Deep Learning in Retinal Fundus Images: Analysis","https://scispace.com/paper/automated-detection-of-diabetic-retinopathy-using-deep-1dcxib6a","2022","Proceedings Article","","","10.1109/c2i456876.2022.10051419","","Diabetes frequently results in diabetic retinopathy (DR), which develops retinal lesions that impair vision. It can cause blindness if not caught in time. Treatments simply maintain vision because DR is an irreversible process. The risk of blindness can be considerably decreased with early DR detection and treat- ment. The traditional diagnosis of DR retinal fundus pictures by an ophthalmologist is time-consuming, labor-intensive, expensive, and prone to error in comparison to computer-assisted diagnostic techniques Recent advances in deep learning have propelled them to the top of the list of the most widely used methods. Deep learning is particularly effective at classifying and analysing medical images.Convolutional neural networks, a more common and effective deep learning technique, handle medical images very effectively. The proposed model makes use of Inception V3which is Convolutional Neural Network that provides accuracy of 93% which is the highest accuracy when compared to AlexNet, DenseNet121, RestNet50 and EfficientnetBO in detecting diabetic retinopathy. ","In this paper , the authors used Convolutional Neural Network (CNN) for detecting diabetic retinopathy (DR) using Inception V3 which provided accuracy of 93% which is the highest accuracy when compared to AlexNet, DenseNet121, RestNet50 and EfficientnetBO in detecting diabetic Retinopathy."
"Enhancement of Diabetic Retinopathy Classification using Attention Guided Convolutional Neural Network","https://scispace.com/paper/enhancement-of-diabetic-retinopathy-classification-using-1hm6i05u","2022","Proceedings Article","","","10.1109/icateee57445.2022.10093707","","Damage to the retina from diabetes can lead to permanent vision loss due to a condition known as diabetic retinopathy. In order to avoid this, it is essential to diagnose this disease early. To address these problems, this paper proposes a two-branch Grad-CAM attention-guided convolution neural network (AG-CNN) with initial CLAHE image preprocessing. The AG-CNN first builds a general attention to the entire image with the global branch, in order to further concentrate the system's attention on the localized areas of the problems, the system isolate the important regions (ROIs) of the global image and then feeds them to a local branch. This extensive experiment is based on the APTOS 2019 DR dataset. In order to start, we offer a solid global baseline that, using DenseNet-121 as a starting point, produced average accuracy/AUC values of 0.9746/0.995, respectively. The average accuracy and AUC of the AG-CNN are increased to 0.9848 and 0.998, respectively, after creating the local branch. which represents a new state-of-the-art in the field. ","In this paper , a two-branch Grad-CAM attention-guided convolution neural network (AG-CNN) was proposed to diagnose diabetic retinopathy early, which achieved state-of-the-art performance."
"Enhancement of Diabetic Retinopathy Classification using Attention Guided Convolutional Neural Network","https://scispace.com/paper/enhancement-of-diabetic-retinopathy-classification-using-1aqit0p9","2022","Proceedings Article","","Youcef Brik
Bilal Attallah
Rafik Bouaouina
Mohamed Djerioui","10.1109/ICATEEE57445.2022.10093707","","Damage to the retina from diabetes can lead to permanent vision loss due to a condition known as diabetic retinopathy. In order to avoid this, it is essential to diagnose this disease early. To address these problems, this paper proposes a two-branch Grad-CAM attention-guided convolution neural network (AG-CNN) with initial CLAHE image preprocessing. The AG-CNN first builds a general attention to the entire image with the global branch, in order to further concentrate the system's attention on the localized areas of the problems, the system isolate the important regions (ROIs) of the global image and then feeds them to a local branch. This extensive experiment is based on the APTOS 2019 DR dataset. In order to start, we offer a solid global baseline that, using DenseNet-121 as a starting point, produced average accuracy/AUC values of 0.9746/0.995, respectively. The average accuracy and AUC of the AG-CNN are increased to 0.9848 and 0.998, respectively, after creating the local branch. which represents a new state-of-the-art in the field.","In this article, a two-branch Grad-CAM attention-guided convolution neural network (AG-CNN) was proposed to diagnose diabetic retinopathy early, which achieved state-of-the-art performance."
"Deep Learning Based Detection of Diabetic Retinopathy using Retinal Fundus Images","https://scispace.com/paper/deep-learning-based-detection-of-diabetic-retinopathy-using-2p4w6viz","2022","Proceedings Article","2022 Third International Conference on Intelligent Computing Instrumentation and Control Technologies (ICICICT)","","10.1109/icicict54557.2022.9917709","","Diabetic retinopathy is a type of diabetes which affects the eye by causing damage to retinal blood vessels. It may have no symptoms at first or cause diminished vision problems. As the condition deteriorates, it affects both eyes, leading to partial or complete loss of vision. This is especially so when blood sugar levels are uncontrollable. As a result, the diabetic patient is at greater risk for developing this condition. The risk of complete and permanent blindness can be avoided if an early detection is made. As a result, effective screening method is required. In this paper the four salient features microaneurysms, blood vessels, hemorrhages and exudates are drawn out from the unprocessed images using image-processing techniques and convolutional neural network is used for automatic identification and it implements fundus images classification of Diabetic Retinopathy. The pre-trained CNNs use DenseNet-169. The transferred CNNs are then fine-tuned using the fundus images. Pre-trained CNN models were considered as feature extractors for fundus pictures. As features, the outputs of the final fully connected layers are used. By using DenseNet-16 the highest accuracy is obtained compared to remaining models. The ensuing result displays visual examples as well as images of the corresponding DRIVE database basic facts. The model is further trained with a Conv2 layer with 128 filters to improve accuracy, and greater integration is used to obtain an accuracy of 80%. ","In this article , four salient features microaneurysms, blood vessels, hemorrhages and exudates are drawn out from the unprocessed images using image-processing techniques and convolutional neural network is used for automatic identification and it implements fundus images classification of diabetic retinopathy."
"Automated Detection of Diabetic Retinopathy using Deep Learning in Retinal Fundus Images: Analysis","https://scispace.com/paper/automated-detection-of-diabetic-retinopathy-using-deep-28a03086","2022","Proceedings Article","","Manjushree R
Bhoomika D
Rekha R. Nair
Tina Babu","10.1109/C2I456876.2022.10051419","","Diabetes frequently results in diabetic retinopathy (DR), which develops retinal lesions that impair vision. It can cause blindness if not caught in time. Treatments simply maintain vision because DR is an irreversible process. The risk of blindness can be considerably decreased with early DR detection and treat- ment. The traditional diagnosis of DR retinal fundus pictures by an ophthalmologist is time-consuming, labor-intensive, expensive, and prone to error in comparison to computer-assisted diagnostic techniques Recent advances in deep learning have propelled them to the top of the list of the most widely used methods. Deep learning is particularly effective at classifying and analysing medical images.Convolutional neural networks, a more common and effective deep learning technique, handle medical images very effectively. The proposed model makes use of Inception V3which is Convolutional Neural Network that provides accuracy of 93% which is the highest accuracy when compared to AlexNet, DenseNet121, RestNet50 and EfficientnetBO in detecting diabetic retinopathy.","In this article , the authors used Convolutional Neural Network (CNN) for detecting diabetic retinopathy (DR) using Inception V3, which achieved 93% accuracy compared to AlexNet, DenseNet121, RestNet50 and EfficientNetBO."
"Diabetic retinopathy severity classification using convolutional neural network withtransfer learning","https://scispace.com/paper/diabetic-retinopathy-severity-classification-using-uczo8jfwyhbu","2022","Journal Article","","Pranajit Kumar Das","10.58837/chula.the.2022.1205","","Diabetic Retinopathy is a common retina disease caused by diabetes that is very difficult to diagnose initially because of its asymptomatic nature, which leads to permanent vision loss. Early and accurate detection of diabetic retinopathy is an effective way to prevent blindness. While screening programs are the most effective means of detecting diabetic retinopathy, it has various limitations like time consuming, laborious tasks, require a lot of expert ophthalmologists and technicians with standardized medical equipment. Automatic diabetic retinopathy classification using artificial intelligence and computer vision techniques mostly overcome the above-mentioned limitations despite it still being a challenging task. In this study, pretrained CNN models are applied via transfer learning for diabetic retinopathy classification using retinal fundus images. The MESSIDOR, MESSIDOR-2 and DDR datasets are used in this study. VGG16, InceptionV3 and MobileNet architectures are used for binary classification via transfer learning using the MESSIDOR and MESSIDOR-2, and the highest 84% accuracy is achieved by InceptionV3. The performance of two lightweight CNN models: MobileNet and MobileNetV2 are evaluated for binary and multiclass classification using the DDR dataset. The MobileNet model performed well than Mobilenetv2 in binary and multiclass classification. MobileNet achieved 80% and 71% accuracy whereas mobileNetV2 shows 79% and 69% in binary and multiclass classification, respectively. ","This study applies transfer learning to classify diabetic retinopathy severity using retinal fundus images with pre-trained CNN models, achieving up to 84% accuracy with InceptionV3, and 80% accuracy with MobileNet for binary classification."
"A Transfer Learning and U-Net-based automatic detection of diabetic retinopathy from fundus images","https://scispace.com/paper/a-transfer-learning-and-u-net-based-automatic-detection-of-1279npdg","2022","Journal Article","Computer methods in biomechanics and biomedical engineering. Imaging & visualization","Anas Bilal
Guangmin Sun
Sarah Mazhar
Azhar Imran
Jahanzaib Latif","10.1080/21681163.2021.2021111","","ABSTRACT Diabetic retinopathy (DR) is an ocular manifestation of diabetes and the leading cause of visual impairment and blindness across the globe. Early detection and treatment of DR can salvage from visual impairment. The manual screening of DR is a very laborious and time-intensive effort and heavily dependent on professional ophthalmologists. In addition, the subtle distinction among various retinal biomarkers and different grades of DR makes this recognition very challenging. To address the aforementioned problem, deep neural networks have brought many revolutions in the last few years. In this study, we proposed a novel two-stage framework for automatic DR classification. In the first stage, we employed two distinct U-Net models for optic disc (OD) and blood vessel (BV) segmentation during the preprocessing. In the second stage, the enhanced retinal images after OD and BV extraction are used as an input of transfer learning-based model VGGNet, which performs DR detection by identifying retinal biomarkers such as microaneurysms (MA), haemorrhages (HM), and exudates (EX). The proposed model achieved state-of-the-art performance with an average accuracy of 96.60%, 93.95%, 92.25% evaluated on EyePACS-1, Messidor-2, and DIARETDB0, respectively. Extensive experiments and comparison with baseline methods demonstrate that the effectiveness of the proposed approach.","In this paper , a two-stage framework for automatic diabetic retinopathy classification was proposed, which employed two distinct U-Net models for optic disc (OD) and blood vessel (BV) segmentation during preprocessing."
"Assessment of transfer learning models for grading of diabetic retinopathy","https://scispace.com/paper/assessment-of-transfer-learning-models-for-grading-of-2rwy4wwj","2023","Journal Article","THE SCIENTIFIC TEMPER","","10.58414/scientifictemper.2023.14.2.17","https://scispace.com/pdf/assessment-of-transfer-learning-models-for-grading-of-2rwy4wwj.pdf","Diabetic retinopathy is a potentially mortal diabetic complication. The severity level of DR must be identified earlier to reduce the medical complications. Effective automated ways for identifying DR and classifying its severity stage are necessary to reduce the burden on ophthalmologists. Transfer learning methods are utilized to automatically grade the  severity of diabetic retinopathy in this study. The stages of DR are diagnosed using pretrained VGG16, Inception v3, and ResNet50 models on pre-processed retinal images of DDR dataset. Out of three implemented models, Inception v3 achieved higher validation accuracy of 76.47% and testing accuracy of 67% compared to VGG16 and ResNet50 models. This research contributes to the analysis of deep learning architectures for the creation of automated diabetic retinopathy stage diagnosis and grading","In this article , transfer learning methods are utilized to automatically grade the severity of diabetic retinopathy in a study using pre-processed retinal images of DDR dataset, which achieved higher validation accuracy of 76.47% and testing accuracy of 67% compared to VGG16 and ResNet50 models."
"Pre-Trained Convolutional Neural Network for Automated Grading of Diabetic Retinopathy","https://scispace.com/paper/pre-trained-convolutional-neural-network-for-automated-7x9rvbb1","2022","Proceedings Article","International Conference on Electrical Engineering and Information Communication Technology","V. Deepa
C. Sathish Kumar
Thomas Cherian","10.1109/ICEEICT53079.2022.9768480","","Diabetic retinopathy is an irreversible eye disease that is a prominent cause of blindness globally. For proper diagnosis and vision protection, it is essential to detect DR early and accurately. In the current scenario it is challenging to detect DR in an automated manner using fundus images. This work investigates the performance of deep learning based CNN models in an effective DR classification. We explore three popular models (Xception, InceptionV3, ResNet50) for the automated categorization of this retinal disease. A comparative study of three pre-trained models are analysed for multi-class DR grading. The simulation results show that the Xception model performs well with 89.8 % classification accuracy. To assess the efficacy of the suggested method, the accuracy, mis-classification rate, quality index, F-score, sensitivity, and specificity of each model are compared.","This work investigates the performance of deep learning based CNN models in an effective DR classification of diabetic retinopathy by exploring three popular models (Xception, InceptionV3, ResNet50) for the automated categorization of this retinal disease."
"Diabetic Retinopathy Classification Based on Segmented Retinal Vasculature of Fundus Images Using Attention U-NET","https://scispace.com/paper/diabetic-retinopathy-classification-based-on-segmented-2l0i3vxk","2022","Proceedings Article","IEEE India Conference","Fousiya T T
Ahammed Muneer K V","10.1109/INDICON56171.2022.10039734","","Retinal fundus image analysis (RFIA) can identify diabetic retinopathy (DR) by which diabetic patients can lower the chance of losing vision. Applying profound learning on clinical information is an exceptionally tedious task. In this research paper, automatic detection and classification of DR using various deep learning networks are presented. Here, special emphasis is given for detection of diabetic retinopathy based on segmented retinal vasculature of fundus images using Attention U-NET. The experimentation is done with the use of three different dataset-Indian Diabetic Retinopathy Dataset (IDRD), the Handy Aptos 2019 Blindness Detection Database, and a dataset from Kaggle. Experimental analysis was also done with both imbalanced and balanced dataset. We utilized several deep learning models including VGG19, ResNet50 and DenseNet201 to find the best arrangement model for the DR location. In order to address the inadequacies of these models, we used three more U-Net models: Simple U-NET, Res-UNET, and Attention U-NET. The model results have been examined using a number of measures including precision, recall, F1-score, and accuracy. The proposed model’s highest level of accuracy achieved is 95.6%. Performance of our proposed methodology is compared with that of recent similar works and found to be superior. The extensive simulation studies reveal the suitability of the suggested strategy for clinical application.","In this article , the authors presented an automatic detection and classification of diabetic retinopathy (DR) using various deep learning networks, including VGG19, ResNet50 and DenseNet201."
"Diabetic Retinopathy Severity Classification based on attention mechanism","https://scispace.com/paper/diabetic-retinopathy-severity-classification-based-on-2ieaphxf","2023","Proceedings Article","","A. V. S.","10.1109/ICSCCC58608.2023.10176443","","One of the significant factors causing blindness is diabetic retinopathy, a typical microvascular side effect of diabetes. Highly qualified professionals often examine colored fundus photos to identify this catastrophic condition. It takes much time and effort for ophthalmologists to diagnose diabetic retinopathy (DR) manually. The number of diabetes patients has dramatically increased during the last several years, which has made automated DR diagnosis a research hotspot. This paper proposes a hybrid deep learning model using a pre-trained DenseNet architecture integrated with CBAM for feature refinement. The dataset provided by the Kaggle Asia Pacific Tele-Ophthalmology Society (APTOS), having 3662 fundus images, is used in this research. In the multiclass classification experiment, we achieved 86.22% accuracy and 91.44 Kappa score(QWK). The local interpretable model-agnostic explanations (LIME) framework is used to assess predictions further and produce visual explanations, which can assist in decreasing the drawback of black-box models in aiding medical decision-making.","In this article , a hybrid deep learning model using a pre-trained DenseNet architecture integrated with CBAM for feature refinement was proposed to diagnose diabetic retinopathy (DR) manually."
"Diabetic Retinopathy Screening Using CNN (ResNet 18)","https://scispace.com/paper/diabetic-retinopathy-screening-using-cnn-resnet-18-20fuc4ci","2023","Proceedings Article","","K. R. Jansi","10.1109/IITCEE57236.2023.10090968","","Diabetic retinopathy (DR) has risen to prominence as the leading cause of blindness in middle-aged persons with diabetes, with a global prevalence of 35%. Fundus photography screenings for DR should be performed routinely to detect issues early and halt the development of the diseaseAs a result of advances in machine learning and deep learning, grading processes have become more efficient because The human screening process is laborious and highly individual and No amount of heuristics or pre-trained CNN models. The methodology to produce new CNN models are optimal for the intricacies of fundus images, but they are what constitute the state-of-the-art in CNN-based methodologies. To get around this problem, introducing a method for building bespoke convolutional neural network (CNN) models, with topologies that are optimised for the structural patterns of fundus pictures and so more accurately reflect the DR-relevant features. The model's depth and breadth can be calculated mechanically by employing principal component analysis, k-medoid clustering, and cross-class variation These models represent a major advance because They may encode the unique patterns of DR lesions and are small and adapted to the underlying structures of fundus images. When compared to widely used pre-trained CNN models like ResNet152, DenseNet121, and ResNeSt50, the accuracy of the models is higher. while using less parameters. Screening for DR can be useful in many different types of clinics since it allows for the referral of patients who may need to see an ophthalmologist for further evaluation and treatment.","In this paper , a method for building bespoke convolutional neural network (CNN) models, with topologies that are optimised for the structural patterns of fundus pictures and so more accurately reflect the DR-relevant features."
"EDR-Net: Lightweight Deep Neural Network Architecture for Detecting Referable Diabetic Retinopathy","https://scispace.com/paper/edr-net-lightweight-deep-neural-network-architecture-for-9bombyil","2022","Journal Article","IEEE Transactions on Biomedical Circuits and Systems","","10.1109/tbcas.2022.3182907","","Present architecture of convolution neural network for diabetic retinopathy (DR-Net) is based on normal convolution (NC). It incurs high computational cost as NC uses a multiplicative weight that measures a combined correlation in both cross-channel and spatial dimension of layer's inputs. This might cause the overall DR-Net architecture to be over-parameterised and computationally inefficient. This paper proposes EDR-Net - a new end-to-end, DR-Net architecture with depth-wise separable convolution module. The EDR-Net architecture was trained with DRKaggle-train dataset (35,126 images), and tested on two datasets, i.e. DRKaggle-test (53,576 images) and Messidor-2 (1,748 images). Results showed that the proposed EDR-Net achieved predictive performance comparable with current state-of-the-arts in detecting referable diabetic retinopathy (rDR) from fundus images and outperformed other light weight architectures, with at least two times less computation cost. This makes it more amenable for mobile device based computer-assisted rDR screening applications. ","In this paper , a depth-wise separable convolution module was proposed for diabetic retinopathy (DR-Net) detection, which was trained with DRKaggle-train dataset (35,126 images), and tested on two datasets, i.e. DRK-aggle test (53,576 images) and Messidor-2 (1,748 images)."
