"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Impact Once-Weekly Semaglutide 2.4 mg Will Have on Clinical Practice: A Focus on the STEP Trials","https://scispace.com/paper/the-impact-once-weekly-semaglutide-2-4-mg-will-have-on-1by02njr","2022","Journal Article","Nutrients","Khaled A Alabduljabbar
Werd Al-Najim
Carel W. le Roux","10.3390/nu14112217","https://scispace.com/pdf/the-impact-once-weekly-semaglutide-2-4-mg-will-have-on-1by02njr.pdf","Obesity is a complex and chronic disease that raises the risk of various complications. Substantial reduction in body weight improves these risk factors. Lifestyle changes, including physical activity, reduced caloric ingestion, and behavioral therapy, have been the principal pillars in the management of obesity. In recent years, pharmacologic interventions have improved remarkably. The Semaglutide Treatment Effect in People with Obesity (STEP) program is a collection of phase-III trials geared toward exploring the utility of once-weekly 2.4 mg semaglutide administered subcutaneously as a pharmacologic agent for patients with obesity. All the STEP studies included diet and exercise interventions but at different intensities. This review paper aims to explore the impact of the behavioral programs on the effect of semaglutide 2.4 mg on weight loss. The results of the STEP trials supported the efficacy of high-dose, once-weekly 2.4 mg semaglutide on body weight reduction among patients with obesity with/without diabetes mellitus. Semaglutide was associated with more gastrointestinal-related side effects compared to placebo but was generally safe and well tolerated. In all the STEP studies, despite the varying intestines of the behavioral programs, weight loss was very similar. For the first time, there may be a suggestion that these behavioral programs might not increase weight reduction beyond the effect of semaglutide. Nevertheless, the importance of nutritional support during substantial weight loss with pharmacotherapy needs to be re-evaluated.","For the first time, there may be a suggestion that these behavioral programs might not increase weight reduction beyond the effect of semaglutide, and the importance of nutritional support during substantial weight loss with pharmacotherapy needs to be re-evaluated."
"Efficacy and Safety of Liraglutide and Semaglutide on Weight Loss in People with Obesity or Overweight: A Systematic Review","https://scispace.com/paper/efficacy-and-safety-of-liraglutide-and-semaglutide-on-weight-kw5ms9qa","2022","Journal Article","Clinical Epidemiology","","10.2147/clep.s391819","https://scispace.com/pdf/efficacy-and-safety-of-liraglutide-and-semaglutide-on-weight-kw5ms9qa.pdf","The effect and safety of Semaglutide and Liraglutide on weight loss in people with obesity or overweight were evaluated by a Network Meta-Analysis system to provide an evidence-based reference for clinical treatment.Computer searched PubMed, Embase, and Cochrane Library databases to collect Liraglutide and Semaglutide injection monotherapy RCTs until April 2022, using Stata 16 software for Network Meta-Analysis.Twenty-three RCTs study with 11,545 patients and 4 interventions (semaglutide 2.4mg, semaglutide 1.0mg, liraglutide 3.0mg and liraglutide 1.8 mg) were finally included. In terms of efficacy, semaglutide 2.4mg (-12.47 kg) had the best weight loss, followed by liraglutide 3.0mg (-5.24 kg), semaglutide 1.0mg (-3.74 kg) and liraglutide 1.8mg (-3.29 kg). In terms of decreased HbA1c, semaglutide 2.4mg (MD=-1.48%, 95% CI [-1.93, -1.04]), semaglutide 1.0mg (MD=-1.36%, 95% CI [-1.72, -1.01]), liraglutide 1.8mg (MD=-1.23%, 95%Cl [-1.66, -0.80]) more effective than placebo. In terms of safety, the total incidence of adverse events was semaglutide 2.4mg > liraglutide 3.0mg > liraglutide 1.8mg > semaglutide 1.0mg compare to placebo, the incidence of serious adverse events was liraglutide 3.0mg > liraglutide 1.8mg > semaglutide 2.4mg > semaglutide 1.0mg, the incidence of hypoglycemic events was semaglutide 2.4mg > liraglutide 3.0mg > semaglutide 1.0mg > liraglutide 1.8mg.This meta-analysis indicates that all GLP-1RAs were more efficacious than placebo in people with obesity or overweight on efficacy. Semaglutide 2.4mg has an absolute advantage in weight loss and decreased HbA1c, but the incidence of total adverse events is also the highest and can cause hypoglycemia. In addition, although liraglutide 3.0mg was less effective than semaglutide 2.4mg, serious adverse events were still the most elevated. ","The effect and safety of Semaglutide and Liraglanutide on weight loss in people with obesity or overweight were evaluated by a Network Meta-Analysis system to provide an evidence-based reference for clinical treatment as mentioned in this paper ."
"Potent incretin-based therapy for obesity: A systematic review and meta-analysis of the efficacy of semaglutide and tirzepatide on body weight and waist circumference, and safety.","https://scispace.com/paper/potent-incretin-based-therapy-for-obesity-a-systematic-3priycvh5m","2024","","Obesity Reviews","A. L. O. Müllertz
R. M. Sandsdal
Simon Jensen
Signe S. Torekov","10.1111/obr.13717","","Potent incretin-based therapy shows promise for the treatment of obesity along with reduced incidence of cardiovascular events in patients with preexisting cardiovascular disease and obesity. This study assessed the efficacy and safety of the incretin-based obesity treatments, once-weekly subcutaneous semaglutide 2.4 mg and tirzepatide 10 or 15 mg, in people with obesity without diabetes. Of the 744 records identified, seven randomized controlled trials (n = 5140) were included. Five studies (n = 3288) investigated semaglutide and two studies (n = 1852) investigated tirzepatide. The treatment effect, shown as placebo-subtracted difference, on body weight was -15.0% (95% CI, -17.8 to -12.2) with -12.9% (95% CI, -14.7 to -11.1) for semaglutide and -19.2% (95% CI, -22.2 to -16.2) for tirzepatide. The treatment effect on waist circumference was -11.4 cm (95% CI, -13.7 to -9.2) with -9.7 cm (95% CI, -10.8 to -8.5) for semaglutide and -14.6 cm (95% CI, -15.8 to -13.4) for tirzepatide. The adverse events related to semaglutide and tirzepatide were primarily of mild-to-moderate severity and mostly gastrointestinal, which was more frequent during the dose-titration period and leveled off during the treatment period. This emphasizes that once-weekly subcutaneous semaglutide 2.4 mg and tirzepatide 10 or 15 mg induce large reductions in body weight and waist circumference and are generally well-tolerated.","Potent incretin-based therapy with semaglutide and tirzepatide is effective in reducing body weight and waist circumference, and safe in people with obesity without diabetes."
"The Weight-loss Effect of GLP-1RAs Glucagon-Like Peptide-1 Receptor Agonists in Non-diabetic Individuals with Overweight or Obesity: A Systematic Review with Meta-Analysis and Trial Sequential Analysis of Randomized Controlled Trials","https://scispace.com/paper/the-weight-loss-effect-of-glp-1ras-glucagon-like-peptide-1-1alkkffx0t","2023","Journal Article","The American Journal of Clinical Nutrition","Yupeng Liu
Binye Ruan
Huinan Jiang
Siyu Le
Yi Liu
Xuemei Ao
Yufeng Huang
Xudong Shi
Ruyi Xue
Xiaoyi Fu
Shuran Wang","10.1016/j.ajcnut.2023.04.017","","Glucagon-like peptide-1 receptor agonists (GLP-1RAs) are new drugs for the treatment of obesity. To assess the weight-loss effects of GLP-1RAs in the treatment of patients with overweight or obesity without diabetes. This is a systematic review with meta-analysis and trial sequential analysis. PubMed, Embase, and Cochrane Central Register of Controlled Trials were searched from their inception to January 1, 2022. Eligible trials report on outcomes including body weight (BW), body mass index (BMI), waist circumference (WC), waist-to-hip ratio (WHR), or total body fat (TBF). Mean differences (MDs) and standardized mean differences (SMDs) were summarized using random-effects models. Forty-one trials involving 15,135 participants were included. Compared with controls, GLP-1RAs significantly reduced BW (MD -5.319 kg, 95% CI: -6.465, -4.174), BMI (MD -2.373 kg/m2, 95% CI: -2.821, -1.924), WC (MD -4.302 cm, CI:-5.185 to -3.419), WHR (MD -0.011, CI -0.015 to -0.007), but not TBF (MD -0.320%, CI -1.420 to -0.780). Trial sequential analysis (TSA) supported conclusive evidence of the effects of GLP-1RAs on BW, BMI, and WC for weight loss. GLP-1RAs had nonlinear dose-response relationships with weight loss. Extensive sensitivity analyses demonstrated the robustness of the results, though the GRADE certainty of the evidence ranged from high to very low. High to moderate GRADE certainty of evidence suggested semaglutide as the most effective GLP-1RA agent, with the best efficacy and low to moderate risk of adverse effects. The present study provides conclusive evidence for the effect of GLP-1RAs on weight loss in a nonlinear dose-response manner in patients with obesity or overweight without diabetes. In terms of changes in BW, BMI, and WC, there is firm evidence for the overall weight-loss effects of GLP-1RAs. Of the GLP-1RAs, semaglutide might be the most effective agent. ","GLP-1RAs significantly reduce body weight, BMI, waist circumference, and waist-to-hip ratio in non-diabetic individuals with overweight or obesity."
"Semaglutide (rybelsus) and losing weight","https://scispace.com/paper/semaglutide-rybelsus-and-losing-weight-z40zuqulhz","2022","Journal Article","","Hassan Mohsen Alalasi
Riyadh Mohammed Alahmadi
Abdulllah Ali Al-Zahrani
Omar Amr Ghayouth","10.53555/jptcp.v29i02.4506","","Semaglutide (RYBELSUS) is a medication that has been recently approved by the FDA for use in the management of obesity and weight loss. This essay explores the effectiveness of semaglutide in promoting weight loss and the associated benefits. The introduction provides an overview of the obesity epidemic and the need for novel treatment options. The results section presents scientific evidence regarding the efficacy of semaglutide in clinical trials. The discussion section critically analyzes the role of semaglutide in weight loss and potential mechanisms of action. The conclusion highlights the potential of semaglutide as a valuable tool in the fight against obesity and the importance of further research in this area. ","Semaglutide (RYBELSUS) is a newly FDA-approved medication for obesity and weight loss management, showing efficacy in clinical trials, with potential benefits and mechanisms of action, highlighting its value in combating obesity."
"The Role of Semaglutide in Weight Management: An Analysis of Clinical Studies for Overweight and Obese Adults","https://scispace.com/paper/the-role-of-semaglutide-in-weight-management-an-analysis-of-gbe5o7ckdp","2024","Journal Article","Journal of Education, Humanities and Social Sciences","Chengxiang Huang","10.54097/sdhqyz53","","Obesity is a mounting global health challenge, and recent advancements in pharmacologic interventions have brought new hope to this complex issue. One such intervention, semaglutide, marketed as Ozempic and Wegovy, has shown promising results in weight management among adults with overweight or obesity. This paper synthesizes findings from key clinical studies to evaluate the efficacy, safety, and long-term impact of semaglutide in weight management. Semaglutide, initially developed for type 2 diabetes management, functions by mimicking the human glucagon-like peptide-1, thereby reducing appetite and food intake. Regulatory bodies in the United States, Europe, the United Kingdom, and Canada have approved its use for weight mana gement at a weekly dose of 2.4 mg, marking a significant step in obesity treatment. Alongside its benefits, the paper also addresses the safety profile and adverse effects associated with semaglutide. While generally well-tolerated, rare but serious adverse effects have been reported, necessitating a careful assessment of risks and benefits in clinical practice. In conclusion, semaglutide presents a significant advancement in the pharmacologic management of obesity. Its ability to induce considerable weight loss, coupled with improvements in cardiovascular and metabolic health, positions it as a promising tool in the arsenal against obesity. Future research should focus on long-term efficacy, safety, and the integration of comprehensive lifestyle interventions to optimize treatment outcomes.","Semaglutide's ability to induce considerable weight loss, coupled with improvements in cardiovascular and metabolic health, positions it as a promising tool in the arsenal against obesity."
"Clinical Review of Subcutaneous Semaglutide for Obesity","https://scispace.com/paper/clinical-review-of-subcutaneous-semaglutide-for-obesity-1eaerffmwnrq","","","","Anna Phillips
Jennifer N. Clements","10.1111/jcpt.13574","","What is known and objective The purpose of this review paper is to review the efficacy and safety of subcutaneous semaglutide, marketed as Wegovy, a glucagon-like peptide-1 receptor agonist for obesity management. Methods A MEDLINE search (1970 to June 2021) was conducted to identify Phase 3 trials of subcutaneous semaglutide for obesity management. Published Phase 3 trials from The Semaglutide Treatment Effect in People with obesity (STEP) program were reviewed and summarized. Results and discussion Based on four Phase 3 trials, subcutaneous semaglutide as 2.4 mg once weekly was compared in efficacy and safety among 5000 randomized participants who were overweight or had obesity. A change in body weight from baseline to end of study was the primary outcome in the STEP program. Participants who received semaglutide had a dose-dependent reduction in body weight from baseline, compared to placebo. Higher percentages of participants had 5%-10% weight reduction from baseline when receiving subcutaneous semaglutide. The patient population was mainly middle-aged female participants with Class II obesity. Additional studies are needed, especially active-comparator trials, to determine the efficacy and safety of semaglutide in a diverse patient population. What is new and conclusion Subcutaneous semaglutide is another available option as adjunct therapy to lifestyle modifications for people who are overweight or have obesity based on body weight and body mass index. It resulted in more weight reduction than placebo with gastrointestinal adverse events being the most common safety concerns. Clinical utilization of subcutaneous semaglutide will be determined, as insurance coverage will be a limitation for this new medication.","This clinical review of subcutaneous semaglutide for obesity management finds it effective in reducing body weight in overweight or obese individuals, with a dose-dependent reduction in body weight and gastrointestinal adverse events as the most common safety concerns."
"Semaglutide: A revolution in the treatment of obesity and prevention of cardiovascular disease","https://scispace.com/paper/semaglutide-a-revolution-in-the-treatment-of-obesity-and-4rshu4kwrcjg","2024","Journal Article","Quality in Sport","Wiktoria Bilska
Ada Żydek
Urszula Ciułek
Wiktoria Paduch-Jakubczyk
Michalina Dubińska
Wiktoria Zduńczyk
Anna Dobosz","10.12775/qs.2024.22.55010","","Introduction and Objective: Obesity represents a significant public health concern in the 21st century, with a substantial burden of disease attributable to its complications, including type 2 diabetes, hypertension, and cardiovascular disease. The objective of this review is to evaluate the efficacy and safety of semaglutide, a GLP-1 receptor agonist, in the treatment of obesity and its impact on cardiometabolic risk factors. The Review and Methods: This review is based on an analysis of the scientific literature, including meta-analyses and clinical trials. The PubMed, Scopus and Web of Science databases were searched for publications up to 2023. Abridged Description of the State of Knowledge: The efficacy of semaglutide in reducing body weight in patients with obesity is supported by evidence from clinical trials. Its mechanism of action includes the delay of gastric emptying and the reduction of hunger. The drug has been demonstrated to exert a beneficial effect on the lipid profile and blood pressure, thereby reducing the risk of cardiovascular disease. The adverse effects, which are primarily gastrointestinal in nature, are typically mild and resolve with treatment. Summary: Semaglutide represents a promising therapeutic option for obese patients, offering an effective means of reducing body weight and improving cardiometabolic parameters. However, further studies are required to evaluate the long-term effects of this therapy and its application in different patient populations. Keywords: Semaglutide, obesity, weight reduction, GLP-1, cardiometabolic risk factors, drug treatment. ","Semaglutide, a GLP-1 receptor agonist, effectively reduces body weight and improves cardiometabolic risk factors in obese patients, with a favorable safety profile, but long-term effects and diverse patient population applications require further investigation."
"Le sémaglutide pour la perte pondérale.","https://scispace.com/paper/le-semaglutide-pour-la-perte-ponderale-1ij7gswknr","2021","Journal Article","Canadian Family Physician","Mo Ojeniran
Betty Dube
Allison Paige
Joey Ton
Adrienne J. Lindblad","10.46747/CFP.6711E296","","Le semaglutide (SGT) est-il efficace pour la perte ponderale? 

Combinee a des modifications au mode de vie, l’administration sous-cutanee hebdomadaire de 2,4 mg de SGT s’est traduite par une perte ponderale d’en moyenne 10 a 15 % sur 68 semaines contre 2 a 3 % (3 a 4 kg) avec un","Le semaglutide (SGT) est-il efficace pour la perte ponderale? as discussed by the authors combinee a des modifications au mode de vie, l’administration sous-cutanee hebdomadaire de 2,4 mg de SGT s.a."
"Once-Weekly Semaglutide Improves Body Composition in Spanish Obese Adults with Type 2 Diabetes: A 48-Week Prospective Real-Life Study","https://scispace.com/paper/once-weekly-semaglutide-improves-body-composition-in-spanish-u6tu1b7k8f3b","2025","Journal Article","Stomatology","Irene Caballero Mateos
Cristóbal Morales
Beatriz González Aguilera","10.3390/jcm14155434","","Objective: The objective of this study was to assess changes in body composition, with a specific focus on fat mass (FM) and fat-free mass (FFM), in obese adults with type 2 diabetes (T2D) treated with once-weekly (OW) subcutaneous (s.c.) semaglutide. Methods: This was a single-center, 12-month, real-world, ambispective study (6-month prospective and 6-month retrospective). Body composition parameters were assessed via segmental multifrequency bioelectrical impedance analysis (SMF-BIA). Results: A total of 117 patients with DM2, with a median age of 56 years, a median HbA1c level of 9.4%, and a median body weight of 102.5 kg, were included in the study. The median body weight, body fat mass, and visceral fat significantly decreased at 6 months, with values of −9.3, −7.5, and −1.8 kg, respectively. There were further reductions from 6 to 12 months, albeit at a slower rate. The median skeletal muscle mass significantly decreased at 6 months (−1.2 kg), although no further significant reductions were observed at 12 months. Conclusions: OW s.c. semaglutide for 12 months significantly improved body composition parameters, mainly at the expense of fat mass loss, with the preservation of skeletal muscle mass. These changes are clinically meaningful, since they impact general metabolic health and are associated with improvements in metabolic control and clinical parameters associated with renal and CV risks, as well as presumable improvements in quality of life. ","This 48-week prospective study found that once-weekly semaglutide significantly improved body composition in obese adults with type 2 diabetes, reducing fat mass and visceral fat, while preserving skeletal muscle mass, with clinically meaningful effects on metabolic health and quality of life."
"Once-Weekly Semaglutide for Weight Management: A Clinical Review","https://scispace.com/paper/once-weekly-semaglutide-for-weight-management-a-clinical-13l1j1gj","2022","Journal Article","The Journal of pharmacy technology","Abby Fornes
Jamie Huff
Roger Iain Pritchard
Miranda Godfrey","10.1177/87551225221092681","","Objective: To review the efficacy, safety, and role of the glucagon-like peptide-1 (GLP-1) receptor agonist semaglutide for chronic weight management. Data Sources: A literature search of PubMed/MEDLINE and Google Scholar was performed using the search terms: semaglutide 2.4, weight, and obesity. Ongoing studies of semaglutide were identified utilizing clinicaltrials.gov. Study Selection and Data Extraction: All English-language articles evaluating the efficacy and safety of semaglutide 2.4 mg for weight management in humans were included. Data Synthesis: Once-weekly injectable semaglutide 2.4 mg is indicated as an adjunct to a reduced-calorie diet and increased exercise for chronic weight management in adults with a body mass index (BMI) ≥30 kg/m2 or ≥27 kg/m2 with at least one weight-related comorbidity, such as hypertension, type 2 diabetes mellitus, or dyslipidemia. Semaglutide 2.4 mg has consistently demonstrated clinically significant weight loss across all phase 3 STEP (semaglutide treatment effect in people with obesity) trials, and long-term efficacy and safety have been confirmed for up to 2 years. Gastrointestinal side effects were the most frequently reported side effects, including nausea, vomiting, constipation, and diarrhea. Safety data for semaglutide 2.4 mg were consistent with that reported previously for the GLP-1 receptor agonist class. Conclusions: Semaglutide 2.4 mg is a highly efficacious agent for weight management, with a safety profile similar to that of other GLP-1 receptor agonists. It is a feasible option for chronic weight management, with data for up to 2 years. It is currently the only once-weekly weight loss medication, although cost may limit its utilization.","Semaglutide 2.4 mg is a highly efficacious agent for weight management, with a safety profile similar to that of other GLP-1 receptor agonists, and is a feasible option for chronic weight management."
"Semaglutide 2.4 mg for the Treatment of Obesity: Key Elements of the STEP Trials 1 to 5","https://scispace.com/paper/semaglutide-2-4-mg-for-the-treatment-of-obesity-key-elements-1qv5abq9b2","2020","Journal Article","Obesity","Robert F. Kushner
Salvatore Calanna
Melanie J. Davies
Melanie J. Davies
Dror Dicker
Dror Dicker
W. Timothy Garvey
W. Timothy Garvey
Bryan Goldman
Ildiko Lingvay
Mette Thomsen
Thomas A. Wadden
Sean Wharton
John P.H. Wilding
Domenica Rubino","10.1002/OBY.22794","https://onlinelibrary.wiley.com/doi/pdf/10.1002/oby.22794","Objective The obesity epidemic is a public health concern, warranting further research into pharmacological treatments for weight management (WM) as an adjunct to lifestyle interventions. The Semaglutide Treatment Effect in People with obesity (STEP) program aims to investigate the effect of semaglutide versus placebo on weight loss, safety, and tolerability in adults with obesity or overweight. Methods Across five phase 3 trials (NCT03548935, WM; NCT03552757, WM in type 2 diabetes; NCT03611582, WM with intensive behavioral therapy; NCT03548987, sustained WM; and NCT03693430, long-term WM), ~5,000 participants are being randomly assigned to receive semaglutide 2.4 mg once weekly subcutaneously versus placebo. Results will be available in 2020/2021. For all trials, the primary end point is change from baseline to end of treatment in body weight. Results Participants have a mean age of 46.2 to 55.3 years, are mostly female (mean: 74.1%-81.0%), and have a mean BMI of 35.7 to 38.5 kg/m2 and a mean waist circumference of 113.0 to 115.7 cm. Conclusions The STEP program evaluates the efficacy and safety of semaglutide 2.4 mg subcutaneously once weekly in a broad population. The trials will provide insights on WM in people with obesity with and without type 2 diabetes and on long-term follow-up.","The Semaglutide Treatment Effect in People with obesity (STEP) program aims to investigate the effect of semagLutide versus placebo on weight loss, safety, and tolerability in adults with obesity or overweight."
"Efficacy and safety of semaglutide for weight management: evidence from the STEP program","https://scispace.com/paper/efficacy-and-safety-of-semaglutide-for-weight-management-2niqhadt","2022","Journal Article","Postgraduate Medicine","Anastassia Amaro
Danny Sugimoto
Sean Wharton","10.1080/00325481.2022.2147326","","ABSTRACT Obesity is a global health challenge. It is a multifactorial, complex, and progressive disease associated with various health complications and increased mortality. Lifestyle modifications are central to weight management but may be insufficient to maintain clinically meaningful weight loss. Pharmacotherapies are recommended as an adjunct to lifestyle interventions to induce and sustain clinically meaningful weight loss and reduce the risk of comorbidities in appropriate patients. Glucagon-like peptide-1 is an incretin metabolic hormone responsible for a range of physiological effects, including glucose and appetite regulation. Several glucagon-like peptide-1 receptor agonists (GLP-1RAs) have been approved for the treatment of type 2 diabetes since 2005 including exenatide (short- and extended-release), lixisenatide, liraglutide, dulaglutide, albiglutide, and semaglutide. Of these, semaglutide (subcutaneous) and liraglutide are currently US Food and Drug Administration (FDA)-approved for chronic weight management in patients with or without diabetes. The phase 3 Semaglutide Treatment Effect in People with obesity (STEP) program was designed to investigate the effect of semaglutide versus placebo on weight loss, safety, and tolerability in adults with overweight or obesity. Following the submission of the results of the STEP 1–4 trials, the FDA approved once-weekly subcutaneous semaglutide 2.4 mg for chronic weight management in people with overweight or obesity in April 2021. Data from the program demonstrated that semaglutide (2.4 mg once weekly) achieved significant and sustained weight loss, together with improvements in cardiometabolic risk factors compared with placebo, and was generally well tolerated, with a safety profile consistent with other GLP-1RAs. The most common adverse events reported in STEP 1–5 were gastrointestinal events, which were transient, mild-to-moderate in severity, and typically resolved without permanent treatment discontinuation. This article reviews the data from STEP 1–5 and highlights clinically relevant findings for primary care providers.","The phase 3 Semaglutide Treatment Effect in People with Obesity (STEP) program was designed to investigate the effect of semagluteide versus placebo on weight loss, safety, and tolerability in adults with overweight or obesity as mentioned in this paper ."
"Pharmacological profile of once-weekly injectable semaglutide for chronic weight management","https://scispace.com/paper/pharmacological-profile-of-once-weekly-injectable-3sxis7k9","2022","Journal Article","Expert Review of Clinical Pharmacology","David C.W. Lau
Rachel L. Batterham
Carel W. le Roux","10.1080/17512433.2022.2070473","https://www.tandfonline.com/doi/pdf/10.1080/17512433.2022.2070473?needAccess=true","ABSTRACT Introduction The recent approval in the USA (Food and Drug Administration), Canada (Health Canada), UK (Medicines and Healthcare products Regulatory Agency), and EU (European Medicines Agency) of once-weekly injectable semaglutide 2.4 mg, as an adjunct to a calorie-controlled diet and increased physical activity, for chronic weight management provides health-care practitioners with an additional option when prescribing weight-loss medication. Areas covered We describe the chemistry, mechanism of action, and pharmacological properties of semaglutide (a glucagon-like peptide 1 receptor agonist [GLP-1 RA]) and discuss clinical data and considerations for using once-weekly subcutaneous semaglutide 2.4 mg as treatment for overweight and obesity among patients with and without type 2 diabetes (T2D). Expert opinion Once-weekly subcutaneous semaglutide 2.4 mg is the most efficacious medication approved for chronic weight management among patients with overweight and obesity, with and without T2D, and is the first drug to induce sustained double-digit reductions in percentage body weight over 1- to 2-year treatment periods. It demonstrates a similar safety and tolerability profile to other GLP-1 RAs. Semaglutide 2.4 mg treatment could dramatically improve clinical approaches to weight management, but the relatively high cost might prevent patients accessing treatment. Further research exploring the cost-effectiveness of subcutaneous semaglutide 2.4 mg is required.","Semaglutide 2.4 mg is the most efficacious medication approved for chronic weight management among patients with overweight and obesity, with and without type 2 diabetes, and is the first drug to induce sustained double-digit reductions in percentage body weight over 1- to 2-year treatment periods."
"Effet à deux ans du sémaglutide 2,4 mg sur le contrôle de la prise alimentaire chez des adultes en situation de surpoids ou d’obésité","https://scispace.com/paper/effet-a-deux-ans-du-semaglutide-24-mg-sur-le-controle-de-la-6tw4p9ya","2023","Journal Article","Nutrition Clinique Et Metabolisme","E. Thomas-Johansson
Steve Wharton
Rachel Louise Batterham
M. Bhatta
S. Buscemi
Lars Lh Christensen
José Yuste Frías
Esteban Jódar
K.-H. Kandler
T. Garvey","10.1016/j.nupar.2023.03.152","","Évaluation contrôlée par placebo de l’effet sur 2 ans d’injections sous-cutanées de sémaglutide (2,4 mg/semaine) chez des adultes en situation de surpoids/obésité. Randomisation selon un ratio de 1:1 de sujets adultes non diabétiques présentant un indice de masse corporelle (IMC) ≥ 30 kg/m2, ou ≥ 27 kg/m2 avec ≥ 1 comorbidité liée au poids, pour recevoir des injections hebdomadaires de sémaglutide (2,4 mg) ou un placebo pendant 104 semaines. Les principaux critères d’évaluation étaient liés à la variation du poids corporel. Le questionnaire relatif au contrôle de la prise alimentaire (CoEQ) a été évalué dans un sous-groupe canadien/états-unien, sur 19 items individuels regroupés en 4 catégories : contrôle des fringales, envie d’aliments sucrés ou salés et humeur positive. Les valeurs p pour les données exploratoires du CoEQ ne tiennent pas compte de la multiplicité. Randomisation de 304 adultes (78 % de femmes, moyenne d’âge 47 ans, poids corporel 106,0 kg et IMC 38,5 kg/m2). Le sémaglutide versus placebo a permis de réduire significativement le poids corporel à la semaine 104 (différence de traitement estimée : −12,6 points de pourcentage [IC à 95 % : −15,3, −9,8] ; p < 0,0001). Chez les patients du groupe sémaglutide (n = 88) vs placebo (n = 86) les scores du CoEQ, toutes catégories confondues, se sont significativement améliorés aux semaines 20 et 52 (p < 0,05 pour tous). À la semaine 104, le contrôle des fringales et l’envie d’aliments salés étaient significativement améliorés dans le groupe sémaglutide vs placebo (p < 0,01) ; les scores d’humeur positive et d’envie d’aliments sucrés n’ont pas présenté d’amélioration significative. Les scores des items individuels suivants ont été significativement améliorés à la semaine 104 dans le groupe sémaglutide : envie d’aliments salés et épicés, de produits laitiers, de féculents, difficulté à résister aux fringales et difficulté à contrôler son alimentation (p < 0,05 pour tous). Les scores de faim et de satiété ont été améliorés dans le groupe sémaglutide vs placebo aux semaines 20, 52 et 104, mais seules les différences à la semaine 20 étaient significatives (p < 0,001 pour les deux). La perte de poids était significative et accompagnée d’une amélioration à court et long terme du contrôle de la prise alimentaire grâce au sémaglutide (2,4 mg) chez des adultes en situation de surpoids/obésité. Les principaux effets obtenus étant le contrôle des fringales et de l’envie d’aliments salés. ","In this article , a questionnaire relatif au contrôle de la prise alimentaire (CoEQ) has been evaluated in a sous-groupe canadien/états-unien, with the aim of evaluating the effect of sémaglutide vs placebo on the poids corporel."
"Efeitos da semaglutida na perda de gordura e de massa muscular","https://scispace.com/paper/efeitos-da-semaglutida-na-perda-de-gordura-e-de-massa-fsmof7zqv0","2024","Journal Article","Brazilian Journal of Implantology and Health Sciences","Ana Paula Bitarães Costa
Elaine Souza dos Santos
David Capachi Alvim
Priscila Leite Loiola Ribeiro
Yean Henrique Manhães Neves
Ana Cristina Guedes de Freitas
Fernanda Bortoli Arlota
Marina Rodrigues Farage
Layla de Oliveira Rangel
Lídia Benevides Lima Garcia
Julyana Krüger Pilon
Theo Rezende Camargo","10.36557/2674-8169.2024v6n2p2018-2035","https://scispace.compdf/efeitos-da-semaglutida-na-perda-de-gordura-e-de-massa-fsmof7zqv0.pdf","A obesidade é uma condição multifatorial bastante complexa, relacionada a fatores genéticos, alimentação inadequada e ao consumo excessivo de alimentos processados em associação ao sedentarismo. Tal condição pode ser controlada por dieta, exercícios físicos, cirurgias bariátricas e por drogas, devendo sempre ser acompanhada por profissional capacitado e, idealmente, equipe multiprofissional. O uso apenas de ferramentas não medicamentosas nem sempre é suficiente a longo prazo e, neste contexto, os antagonistas do receptor GLP-1 (arGLP-1), especialmente a semaglutida, surgem como um aliado potencializador do emagrecimento. O medicamento atua através da ativação de neurotransmissores anorexígenos, que resulta na redução da fome da ingestão calórica, demonstrando maior eficácia quando comparado a outros antidiabéticos na redução da glicose e na perda de peso. A escolha do tema se justifica pela necessidade de elucidar os potenciais efeitos dessa medicação na perda de gordura e de massa muscular e agregar conhecimento como base para a prescrição consciente, uso adequado e acompanhamento dos possíveis efeitos adversos. Este estudo foi desenvolvido a partir de uma revisão narrativa de caráter descritivo e abordagem qualitativa, sendo possível reunir todo conhecimento produzido sobre o tema e contemplar os objetivos do estudo. Pode-se notar então, que a semaglutida parece ser uma boa aliada no processo de perda de peso e de gordura corporal, porém associada a elas, muitos pacientes têm cursado com perda importante de massa muscular, flacidez cutânea e prejuízos estéticos. No que diz respeito à perda de peso e ao controle glicêmico, os estudos estão bem consistentes que o uso da semaglutida apresenta elevada eficácia e segurança. Quanto aos efeitos colaterais, os mais documentados na literatura são os gastrointestinais, principalmente náuseas e vômitos. Ainda faltam estudos para comprovar que a suplementação com HMB implicaria em redução da sarcopenia em pacientes com perda acentuada de peso provocada pelo uso de semaglutida. Já os bioestimuladores de colágeno parecem ser um bom recurso a ser utilizado na prática clínica pois oferecem uma alternativa minimamente invasiva e segura à cirurgia estética. ","A semaglutida é uma medicação com alta eficácia na perda de peso e de gordura corporal, porém pode estar associada a perda de massa muscular e outros efeitos colaterais."
