"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Comparative effectiveness of liraglutide in the treatment of type 2 diabetes","https://scispace.com/paper/comparative-effectiveness-of-liraglutide-in-the-treatment-of-5akarqgxdn","2014","Journal Article","Diabetes, Metabolic Syndrome and Obesity: Targets and Therapy","Mauro Rigato
Gian Paolo Fadini","10.2147/DMSO.S37644","https://scispace.com/pdf/comparative-effectiveness-of-liraglutide-in-the-treatment-of-5akarqgxdn.pdf","Type 2 diabetes is characterized by a progressive decline in beta cell function, with consequent worsening of glycemic control. The ideal antihyperglycemic treatment should achieve good and sustained glycemic control, with a low risk of hypoglycemia and no weight gain. This paper reviews the efficacy and tolerability of liraglutide, a glucagon-like peptide-1 receptor agonist approved for the treatment of type 2 diabetes. Once-daily injection of liraglutide (at doses of 1.2 mg and 1.8 mg), as monotherapy or in combination with one or two oral antihyperglycemic agents, was associated with greater improvements in glycemic control compared with active comparators or placebo in several controlled, randomized Phase III trials, including the six trials of the LEAD (Liraglutide Effect and Action in Diabetes) program. Liraglutide also improved beta cell function, body weight, systolic blood pressure, and lipid profile, thereby achieving many of the goals of ideal antihyperglycemic therapy. Liraglutide was generally well tolerated in the Phase III trials. The most common adverse events were nausea, vomiting, and diarrhea, usually of mild to moderate intensity. The observed rate of pancreatitis was low and comparable with that of the general diabetic population. In conclusion, although most trials were relatively short and focused on surrogate endpoints, liraglutide emerges as an effective and well tolerated treatment for type 2 diabetes, carrying a low risk of hypoglycemia, weight loss, and possible reduction of cardiovascular risk.","Although most trials were relatively short and focused on surrogate endpoints, liraglutide emerges as an effective and well tolerated treatment for type 2 diabetes, carrying a low risk of hypoglycemia, weight loss, and possible reduction of cardiovascular risk."
"Liraglutide in the treatment of Type 2 diabetes: clinical data and practical considerations for its use.","https://scispace.com/paper/liraglutide-in-the-treatment-of-type-2-diabetes-clinical-kk3c59epl2","2010","Journal Article","Expert Review of Endocrinology & Metabolism","Francisco Javier Ampudia-Blasco
Carlos Calvo Gómez
Xavier Cos Claramunt
Javier García Alegría
Esteban Jódar Gimeno
José Javier Mediavilla Bravo
Pedro Mezquita Raya
Jorge Navarro Pérez
Manuel Puig Domingo","10.1586/EEM.10.59","","Liraglutide is the first once-daily human glucagon-like peptide-1 analog available for use in clinical practice. It has recently been approved by the EMA and the US FDA for treatment of Type 2 diabetes mellitus (T2DM). Initial approval is for use in combination with either metformin or a sulfonylurea, or in combination with metformin plus a sulfonylurea or thiazolidinedione. Liraglutide monotherapy is approved in the USA. Results from the Liraglutide Effect and Action in Diabetes (LEAD) clinical trials program indicate that liraglutide significantly lowers glycosylated hemoglobin (HbA1c) with a low risk of hypoglycemia. Liraglutide is also associated with significant and sustained weight loss, decreased systolic blood pressure, and improvements in other markers of cardiovascular risk. Liraglutide also shows strong potential to preserve β-cell function. Maximum benefits may be achieved when liraglutide treatment is initiated early on in the course of T2DM.","Results from the Liraglutide Effect and Action in Diabetes (LEAD) clinical trials program indicate that liragLutide significantly lowers glycosylated hemoglobin (HbA1c) with a low risk of hypoglycemia."
"Liraglutide in type 2 diabetes: from pharmacological development to clinical practice.","https://scispace.com/paper/liraglutide-in-type-2-diabetes-from-pharmacological-3r4nlcftib","2009","","","Maria Chiara Rossi
Antonio Nicolucci","","","The novel drug class of GLP-1 analogues is extremely promising, since existing evidence suggests they can address many of the unmet needs of diabetes treatment, i.e. long-term efficacy, low risk of hypoglycemia, cardiovascular protection, weight loss, long-term safety and tolerability. Besides the already available exenatide, liraglutide is expected to arrive soon on the market. It is a human GLP-1 analogue with high homology (97%) to native hormone. A comprehensive phase III evaluation consisting of six randomized clinical trials - the “Liraglutide Effect and Action Diabetes (LEAD) program” - was recently completed,  involving 6500 people seen in 600 sites in 41 countries worldwide. Aim of the LEAD program was to evaluate efficacy and safety of liraglutide as monotherapy and in combination with commonly used antidiabetic drugs. In all studies, once-daily liraglutide was well tolerated, significantly improved metabolic control, and reduced body weight, with low rates of hypoglycemia. Transient nausea was the most common side effects. Additional beneficial effects of liraglutide on beta-cell function, systolic blood pressure, and cardiovascular risk were also documented. If these encouraging results will be confirmed by long-term studies, liraglutide will acquire a prominent role among the main therapeutic options not only as add-on treatments in case of secondary failure, but also as an early strategy to reduce the burden of diabetes and its complications.","If these encouraging results will be confirmed by long-term studies, liraglutide will acquire a prominent role among the main therapeutic options not only as add-on treatments in case of secondary failure, but also as an early strategy to reduce the burden of diabetes and its complications."
"Liraglutide (Saxenda) for Weight Loss.","https://scispace.com/paper/liraglutide-saxenda-for-weight-loss-2qtwls84pv","2016","Journal Article","American Family Physician","J. Suzin Whitten","","","Liraglutide, combined with lifestyle counseling, produces a clinically significant and sustained weight loss that continues as long as it is used. Nausea and vomiting, however, are common adverse effects, and about one in 10 patients will discontinue treatment.","Liraglutide, combined with lifestyle counseling, produces a clinically significant and sustained weight loss that continues as long as it is used, and about one in 10 patients will discontinue treatment."
"After 10 Years of Clinical Trials with Liraglutide in Diabetes, What do we Know About its Effects on Clinical Cardiovascular Outcomes?","https://scispace.com/paper/after-10-years-of-clinical-trials-with-liraglutide-in-2fpe42jd31","2015","Journal Article","Reviews on Recent Clinical Trials","Sheila A Doggrell","10.2174/1574887110666150417164603","","Type 2 diabetes remains an escalating world-wide problem, despite a range of treatments. The revelation that insulin secretion is under the control of a gut hormone, glucagon-like peptide 1 (GLP-1), led to a new paradigm in the management of type 2 diabetes. Liraglutide is a long acting GLP-1 receptor agonist used in the treatment of type 2 diabetes. The review considers the clinical trials with liraglutide. There are many comparator trials between liraglutide and other medicines for the treatment of type 2 diabetes, and these trials have shown that liraglutide lowers HbA1c and body weight, and is well tolerated. A large cardiovascular safety trial with liraglutide is presently being undertaken. After 10 years of clinical trials with liraglutide, we do not know whether liraglutide has cardiovascular safety in subjects with type 2 diabetes and high cardiovascular risk. Although this is not a requirement for registration by the Food and Drug Administration (FDA), in my opinion, they should reconsider this. We also do not presently know whether liraglutide has any beneficial effects on clinical cardiovascular outcomes.","There are many comparator trials between liraglutide and other medicines for the treatment of type 2 diabetes, and these trials have shown that lirAGlutides lowers HbA1c and body weight, and is well tolerated."
"Cardiovascular safety of liraglutide for the treatment of type 2 diabetes","https://scispace.com/paper/cardiovascular-safety-of-liraglutide-for-the-treatment-of-2fltqojhvv","2017","Journal Article","Expert Opinion on Drug Safety","Richard Chudleigh
Steve Bain","10.1080/14740338.2017.1313225","https://scispace.com/pdf/cardiovascular-safety-of-liraglutide-for-the-treatment-of-2fltqojhvv.pdf","Introduction: Liraglutide is a GLP-1 RA that is an option for treatment of T2DM. Typical of all new glucose-lowering agents, its CV safety profile is of great interest.Areas covered: This article outlines the efficacy of the GLP-1 RA liraglutide from RCTs, moving through the pivotal phase 3 LEAD trials, and subsequent meta-analyses to assess CV safety. This review describes evolution of regulatory requirements to obtain safety information through dedicated CVOTs.Expert opinion: Since the FDA mandated that CV outcomes for new diabetes therapies should be assessed via a dedicated CVOT, opinion of their utility in T2DM evolved from cynicism through to enthusiasm. In LEADER, liraglutide became the second modern glucose-lowering agent to demonstrate significant CV benefit. CVOTs are now providing important answers, highlighting the CV benefits of modern glucose-lowering agents, but also raising several questions, notably whether the effects seen with liraglutide and empagliflozin are class-effects or a...","It’s prudent to suggest that CVOT findings cannot currently be extrapolated to the whole T2DM population, and it is unknown if these results in patients with high CV risk are applicable to all patients with T2 DM, and should be incorporated into new treatment guidelines."
"Cardiovascular Outcomes Trials of Incretin-Based Therapies.","https://scispace.com/paper/cardiovascular-outcomes-trials-of-incretin-based-therapies-1n4e1yvosz","2021","Journal Article","Diabetes Spectrum","Tina K. Thethi
Anika Bilal
Richard E. Pratley","10.2337/DS20-0072","","The cardiovascular (CV) safety of glucagon-like peptide 1 (GLP-1) receptor agonists has been established in robust cardiovascular outcomes trials (CVOTs) in patients with type 2 diabetes at high CV risk. The GLP-1 receptor agonists liraglutide, dulaglutide, and injectable semaglutide demonstrated a significant CV benefit in these trials and now have indications to reduce the risk of major adverse CV events, including CV death, myocardial infarction, and stroke in adult patients with type 2 diabetes and established cardiovascular disease or high CV risk (dulaglutide). The dipeptidyl peptidase 4 inhibitors have also demonstrated CV safety in dedicated CVOTs but have not been associated with any CV benefit. Guidelines for the treatment of type 2 diabetes have evolved from a glucocentric focus to one that now focuses on reducing overall CV risk by personalizing therapy and using drugs such as GLP-1 receptor agonists with proven CV benefits.","The cardiovascular safety of glucagon-like peptide 1 (GLP-1) receptor agonists has been established in robust cardiovascular outcomes trials (CVOTs) in patients with type 2 diabetes at high CV risk as discussed by the authors."
"Liraglutide in Weight Management","https://scispace.com/paper/liraglutide-in-weight-management-1ir5cjgnae","2015","Journal Article","The New England Journal of Medicine","Peter N. Taylor
Piero Baglioni","10.1056/NEJMC1509759","","To the Editor: The report by Pi-Sunyer et al. on the Satiety and Clinical Adiposity — Liraglutide Evidence in Nondiabetic and Diabetic Individuals (SCALE) study (July 2 issue)1 is an important addition to obesity literature. Since this study might encourage long-term use of liraglutide, a glucagonlike peptide-1 (GLP-1) analogue, in many obese patients, we think that safety issues should be the object of particular scrutiny.2 As recently as 2010, the Food and Drug Administration (FDA) required that liraglutide undergo additional studies in animals and that a cancer registry be established to monitor the incidence of medullary thyroid cancer over the next 15 years in patients receiving liraglutide.3 Although it is encouraging that there were no reported cases of medullary thyroid cancer or increases in levels of serum calcitonin, follow-up was limited to 56 weeks and the study was not powered to detect rarer side effects. Of further concern is the imbalance in the incidence of malignant and premalignant breast tumors (10 events in the liraglutide group vs. 3 in the placebo group). As the investigators suggest, this finding might reflect a diagnosis bias, since it occurred more frequently among women who lost more weight, but such a hypothesis constitutes speculation. Further data and considerable caution may be required to avoid previous experiences.4","Although it is encouraging that there were no reported cases of medullary thyroid cancer or increases in levels of serum calcitonin, follow-up was limited to 56 weeks and the study was not powered to detect rarer side effects, it is thought that safety issues should be the object of particular scrutiny."
"Early clinical studies with liraglutide","https://scispace.com/paper/early-clinical-studies-with-liraglutide-aqa9q8d1fx","2010","Journal Article","International journal of clinical practice. Supplement","W. E. Schmidt","10.1111/J.1742-1241.2010.02500.X","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1742-1241.2010.02500.x","Summary


Aims: To describe Phase 1 and 2 clinical trials of liraglutide with a focus on clinical pharmacology.



Key findings:  In early clinical trials of liraglutide, 0.05–1.9 mg daily improved multiple aspects of glycaemic control and beta-cell function. Early trials demonstrated typical reductions in glycated haemoglobin (HbA1c) and fasting plasma glucose (FPG) of up to 1.5% and 3.3–3.9 mmol/l, respectively, at daily doses of 1.25–1.9 mg, with 45–50% of patients reaching HbA1c < 7%. The effects of liraglutide in restoring beta-cell response to fasting and postprandial hyperglycaemia and in reinstating near-normal insulin secretion under hyperglycaemic conditions suggest a beta-cell-protective effect. By delaying gastric emptying and promoting satiety, liraglutide is weight sparing at low doses and causes clinically meaningful weight loss at higher doses and in combination with other anti-diabetes therapies with weight-modifying benefits, such as metformin. Significant improvements in other cardiovascular risk factors, including blood pressure, lipids and cardiovascular risk biomarkers, were also evident. Adverse effects of liraglutide were primarily gastrointestinal; dose-dependent nausea was the most commonly reported effect, but was typically mild-to-moderate in severity and transient in nature.



Conclusions:  Early clinical trials of liraglutide indicate the ability to improve glycaemic control in a glucose-dependent manner, with low risk of hypoglycaemia. Promotion of weight loss, along with improvements in multiple cardiovascular risk factors, suggests that liraglutide may offer a novel and clinically valuable approach to disease management for patients with type 2 diabetes.","It is proposed to describe Phase 1 and 2 clinical trials of liraglutide with a focus on clinical pharmacology and to describe how these trials compare and contrast against existing treatments."
"Long-term efficacy and safety of combined insulin and glucagon-like peptide-1 therapy: Evidence from the LEADER trial.","https://scispace.com/paper/long-term-efficacy-and-safety-of-combined-insulin-and-5d6ssem3mm","2019","Journal Article","Diabetes, Obesity and Metabolism","Cees J. Tack
Stephan Jacob
Cyrus V. Desouza
Stephen C. Bain
John B. Buse
Michael A. Nauck
John R. Petrie
Neil R Poulter
Richard E. Pratley
Helen Vanya B. K. Stegmann
Heidrun Bosch-Traberg
Elena Startseva
Bernard Zinman","10.1111/DOM.13826","https://scispace.com/pdf/long-term-efficacy-and-safety-of-combined-insulin-and-5d6ssem3mm.pdf","AIM: Glucagon-like peptide-1 receptor agonist (GLP-1RA) and insulin combination therapy is an effective treatment option for type 2 diabetes, but long-term data are lacking. The aim was to assess the long-term efficacy of the GLP-1RA liraglutide in subgroups by insulin use in the LEADER trial. MATERIALS AND METHODS: LEADER assessed cardiovascular (CV) safety and efficacy of liraglutide (1.8 mg) versus placebo (plus standard of care therapy) in 9340 patients with type 2 diabetes and high risk of CV disease, for up to 5 years. We analyzed CV events, metabolic parameters and hypoglycaemia post hoc in three subgroups by baseline insulin use (basal-only insulin, other insulin or no insulin). Insulin was a non-random treatment allocation as part of standard of care therapy. RESULTS: At baseline, 5171 (55%) patients were not receiving insulin, 3159 (34%) were receiving basal-only insulin and 1010 (11%) other insulins. Insulin users had a longer diabetes duration and slightly worse glycaemic control (HbA1c) than the no-insulin subgroup. Liraglutide reduced HbA1c and weight versus placebo in all three subgroups (P < .001), and severe hypoglycaemia rate in the basal-only insulin subgroup. The need for insulin was less with liraglutide. CV risk reduction with liraglutide was similar to the main trial results in the basal-only and no-insulin subgroups. CONCLUSIONS: In patients on insulin, liraglutide improved glycaemic control, weight and need for insulin versus placebo, for at least 36 months with no increased risk of severe hypoglycaemia, while maintaining CV safety/efficacy, supporting the combination of liraglutide and insulin for management of type 2 diabetes.","The aim was to assess the long‐term efficacy of the GLP‐1RA liraglutide in subgroups by insulin use in the LEADER trial."
"Real-world evaluation of cardiometabolic outcomes with liraglutide and adjunctive therapies in type 2 diabetes","https://scispace.com/paper/real-world-evaluation-of-cardiometabolic-outcomes-with-pp3j590y7sq8","2025","Journal Article","","Saleem Qureshi
Nighat Batool
Samina Yaseen
Muhammad Daoud Butt","10.1007/s44417-024-00001-w","","Type 2 diabetes mellitus (T2DM) poses a significant and escalating global health burden, with a strong association with long-term complications, including cardiovascular disease and nephropathy. Optimal management strategies aim not only to achieve glycemic control but also to mitigate these complications. Liraglutide, a Glucagon1 Like Peptide 1 (GLP-1) receptor agonist, has been shown to provide multifaceted benefits, particularly in reducing cardiovascular risk. This study evaluates the real-world effectiveness of liraglutide, alone and in combination with Dipeptidyl peptidase 4 (DPP-4) inhibitors and Sodium Glucose Linked Transporter (SGLT-2) inhibitors, in managing T2DM. To assess the impact of liraglutide, both as monotherapy and in combination with DPP-4 and SGLT-2 inhibitors, on glycemic control, weight management, and long-term cardiovascular outcomes in a real-world cohort of patients with T2DM. A retrospective analysis was performed on 313 adult T2DM patients who received liraglutide for a minimum of 6 months. Clinical data collected included Glycosylated Haemoglobin (HbA1c), body mass index (BMI), weight, Low-density Lipoprotein (LDL) cholesterol, and renal function markers e.g. eGFR and creatinine. Subgroup analyses examined the effects of liraglutide in combination with DPP-4 inhibitors and SGLT-2 inhibitors. Long-term cardiovascular and renal outcomes were projected using the UK Prospective Diabetes Study (UKPDS) model. Repeated measures ANOVA was employed to assess statistical significance in pre- and post-treatment changes. Patients demonstrated significant reductions in HbA1c (− 1.1%; from 8.9% to 7.8%, p < 0.01), BMI (− 1.6 kg/m2, p = 0.03), and weight (− 3.3 kg, p < 0.05). Liraglutide combined with DPP-4 and SGLT-2 inhibitors yielded further improvements in glycemic control and weight reduction. The UKPDS model projected a 9.8% reduction in the 5-year risk of myocardial infarction and a 12.1% reduction in heart failure incidence among patients receiving SGLT-2 inhibitors. Additionally, the model predicted a 6.5% reduction in the risk of nephropathy progression, highlighting the combined therapy’s protective effects against diabetes-related complications. Liraglutide, especially when used in combination with DPP-4 and SGLT-2 inhibitors, significantly improves glycemic control and promotes weight reduction in patients with T2DM. UKPDS projections further suggest that this combination therapy substantially reduces the long-term risks of cardiovascular events and nephropathy, underscoring its potential as a comprehensive therapeutic approach in T2DM management.","This study evaluates the real-world effectiveness of liraglutide, alone and in combination with DPP-4 and SGLT-2 inhibitors, in managing type 2 diabetes, demonstrating significant improvements in glycemic control, weight reduction, and reduced long-term cardiovascular and renal risks."
"No Evidence of Increase in Calcitonin Concentrations or Development of C-Cell Malignancy in Response to Liraglutide for Up to 5 Years in the LEADER Trial","https://scispace.com/paper/no-evidence-of-increase-in-calcitonin-concentrations-or-296d0tprud","2017","Journal Article","Diabetes Care","Laszlo Hegedüs
Steven I. Sherman
R. Michael Tuttle
Bernt Johan von Scholten
Søren Rasmussen
Julie Derving Karsbøl
Gilbert H. Daniels","10.2337/DC17-1956","https://scispace.com/pdf/no-evidence-of-increase-in-calcitonin-concentrations-or-296d0tprud.pdf","OBJECTIVE To describe the changes in serum levels of calcitonin in liraglutide- and placebo-treated patients in the Liraglutide Effect and Action in Diabetes: Evaluation of Cardiovascular Outcome Results—A Long Term Evaluation (LEADER) trial over a 3.5–5-year period. RESEARCH DESIGN AND METHODS Patients ( n = 9,340) with type 2 diabetes and high risk for cardiovascular events were randomized 1:1 to liraglutide or placebo. We analyzed calcitonin levels, thyroid and C-cell adverse events, and neoplasms. RESULTS At 36 months, patients randomized to liraglutide versus placebo showed no evidence of increase in calcitonin concentrations in male (estimated treatment ratio [ETR] 1.03 [95% CI 1.00, 1.06]; P = 0.068) and female (ETR 1.00 [95% CI 0.97, 1.02]; P = 0.671) subgroups. There were no episodes of C-cell hyperplasia or medullary thyroid carcinoma in liraglutide-treated patients. CONCLUSIONS There was no evidence of a difference in calcitonin concentrations between the liraglutide and placebo groups, and no C-cell malignancies occurred in the liraglutide group.","There was no evidence of a difference in calcitonin concentrations between the liraglutide and placebo groups, and no C-cell malignancies occurred in the lirlutide group."
"Efficacy and Safety of the New Appetite Suppressant, Liraglutide: A Meta-Analysis of Randomized Controlled Trials","https://scispace.com/paper/efficacy-and-safety-of-the-new-appetite-suppressant-3yjnpfox0p","2021","Journal Article","Endocrinology and Metabolism","Shinje Moon
Jibeom Lee
Hye Soo Chung
Yoon Jung Kim
Jae Myung Yu
Sung Hoon Yu
Chang-Myung Oh","10.3803/ENM.2020.934","https://scispace.com/pdf/efficacy-and-safety-of-the-new-appetite-suppressant-3yjnpfox0p.pdf","Background Obesity is a chronic disease associated with metabolic diseases such as diabetes and cardiovascular disease. Since the U.S. Food and Drug Administration approved liraglutide as an anti-obesity drug for nondiabetic patients in 2014, it has been widely used for weight control in overweight and obese people. This study aimed to systematically analyze the effects of liraglutide on body weight and other cardiometabolic parameters. Methods We investigated articles from PubMed, EMBASE, and the Cochrane Library to search randomized clinical trials that examined body weight changes with liraglutide treatment. Results We included 31 studies with 8,060 participants for this meta-analysis. The mean difference (MD) between the liraglutide group and the placebo group was -4.19 kg (95% confidence interval [CI], -4.84 to -3.55), with a -4.16% change from the baseline (95% CI, -4.90 to -3.43). Liraglutide treatment correlated with a significantly reduced body mass index (MD: -1.55; 95% CI, -1.76 to -1.34) and waist circumference (MD: -3.11 cm; 95% CI, -3.59 to -2.62) and significantly decreased blood pressure (systolic blood pressure, MD: -2.85 mm Hg; 95% CI, -3.36 to -2.35; diastolic blood pressure, MD: -0.66 mm Hg; 95% CI, -1.02 to -0.30), glycated hemoglobin (MD: -0.40%; 95% CI, -0.49 to -0.31), and low-density lipoprotein cholesterol (MD: -2.91 mg/dL; 95% CI, -5.28 to -0.53; MD: -0.87% change from baseline; 95% CI, -1.17 to -0.56). Conclusion Liraglutide is effective for weight control and can be a promising drug for cardiovascular protection in overweight and obese people.","In this article, the effects of liraglutide on body weight and other cardiometabolic parameters were systematically analyzed and a meta-analysis was conducted to find out the effect of the drug on the body weight of overweight and obese patients."
"Long-acting GLP-1 receptor agonists: Findings and implications of cardiovascular outcomes trials","https://scispace.com/paper/long-acting-glp-1-receptor-agonists-findings-and-yosku4w914","2020","Journal Article","JAAPA : official journal of the American Academy of Physician Assistants","Scott Urquhart
Stephen Willis","10.1097/01.JAA.0000669452.63883.45","","Cardiovascular disease (CVD) is a common and serious comorbidity of type 2 diabetes mellitus (T2DM), and cardiovascular (CV) risk assessment has become an important aspect of evaluating new therapies for T2DM before approval by the FDA. Since 2008, in order to establish safety, new therapies for T2DM have been required to demonstrate that they will not result in an unacceptable increase in CV risk. Studies performed for this purpose are termed CV outcome trials, or CVOTs. This article reviews CVOTs completed to date for the class of long-acting glucagon-like peptide-1 receptor agonists (GLP-1RAs; liraglutide, exenatide extended-release, albiglutide, dulaglutide, semaglutide injectable, semaglutide oral) and implications for clinical management of T2DM. All CVOTs have confirmed long-acting GLP-1RAs to be noninferior to (not worse than) placebo with regard to first occurrence of a primary outcome of three-point major adverse cardiovascular events (MACE; composite outcome of cardiovascular death, nonfatal myocardial infarction, nonfatal stroke). Further, a number of the studies demonstrated a statistically significant reduction in primary outcomes of three-point MACE with GLP-1RA treatment compared with placebo. As a result, the product labeling for liraglutide, semaglutide injectable, and dulaglutide has been updated with an indication for reducing the risk of MACE in adults with T2DM and established CVD (all) or multiple CV risk factors (dulaglutide only). These findings have brought about an exciting paradigm shift from concern about not inflicting CV harm to the exciting prospect of reducing risks of CV outcomes. Major diabetes care guidelines now encourage early consideration of GLP-1RA use in patients with atherosclerotic CVD.","A number of studies demonstrated a statistically significant reduction in primary outcomes of three-point MACE with GLP-1RA treatment compared with placebo, which brought about an exciting paradigm shift from concern about not inflicting CV harm to the exciting prospect of reducing risks of CV outcomes."
"Liraglutide For Weight Management, Critical Analysis Of Efficacy And Side Effects In Non Diabetic, Individuals With Obesity: A Comprehensive Systematic Review","https://scispace.com/paper/liraglutide-for-weight-management-critical-analysis-of-guihhnv01aa7","","","","Sidra Kanwal
Elham Abdullah Alemadi","10.5742/mewfm.2021.94031","","Objective: Liraglutide is a FDA approved pharmacological option of weight loss with admissible safety profile and generally considered as a safe therapeutic. However, almost all liraglutide based studies always reported a certain number of withdrawals and serious adverse events with its weight management effect. This study was designed to evaluate the efficacy, safety, and use of all doses of liraglutide for weight management in non-diabetic persons with obesity. Methods: The literature search was performed using Cochrane advanced search using ""liraglutide"", nondiabetic, weight loss, obese, and glucagon-like peptide-1 receptor agonist in different combinations. All randomized control trials, relevant to the inclusion criteria were selected for review writing. Results: Nine randomized controlled trials of all doses of liraglutide for weight management in nondiabetic, obese individuals were identified. Most of the trials were based on liraglutide 3.0 mg, other doses were 1.2, 1.8, and 2.4 mg. All trials concluded that the greater proportion of participants achieved about 5-10% weight loss. Trials carried out with all doses of liraglutide, concluded dose 3.0 had better weight loss outcomes. Reduction of cardiovascular risks was the most reported benefit of liraglutide administration. The common adverse events were gastrointestinal and usually occurred in the early phase of treatment during dose escalation. The only associated concern was serious adverse events such as Pancreatitis, Cancer, Psychiatric Effects linked with all doses of liraglutide, particularly dose 3.0 and associated withdrawals. Conclusion: All doses of liraglutide are effective in weight loss in non-diabetic, obese individuals; particularly dose 3.0 is the most effective one. Generally, liraglutide is safe for most study participants with minor gastrointestinal adverse events. The only concern is its associated serious adverse events; although, experienced by very few.","This systematic review of 9 RCTs evaluates liraglutide's efficacy and safety for weight management in non-diabetic obese individuals, finding it effective in achieving 5-10% weight loss, with dose 3.0 mg being the most effective, but associated with serious adverse events such as pancreatitis and psychiatric effects."
"Cardiovascular Outcome Trials of Incretin Therapy (Dipeptidyl Peptidase-4 Inhibitors/Glucagon-Like Peptide-1 Receptor Agonist)","https://scispace.com/paper/cardiovascular-outcome-trials-of-incretin-therapy-dipeptidyl-32yea5cgws","2018","Journal Article","","In-Kyung Jeong","10.12997/JLA.2018.7.1.32","https://scispace.com/pdf/cardiovascular-outcome-trials-of-incretin-therapy-dipeptidyl-32yea5cgws.pdf","In 2008, the United States Food and Drug Administration issued guidance which mandated long-term cardiovascular outcome trials (CVOTs) to assess the safety of new antidiabetic drugs for type 2 diabetes. Since 2008, three CVOTs that have studied dipeptidyl peptidase-4 (DPP-4) inhibitors and four CVOTs of a glucagon-like peptide-1 (GLP-1) receptor agonist (GLP-1RA) have been reported. Each of the completed CVOTs showed the noninferiority of respective drugs to placebo for primary CV composite endpoint. Among them, liraglutide and semaglutide showed a reduction of major adverse cardiovascular events. However, the mechanisms for the observed cardiovascular differences between DPP-4 inhibitors and GLP-1RA, and across individual GLP-1RA are not clearly understood. Therefore, this review will summarize the CVOTs of the DPP-4 inhibitors and GLP-1RA, interpretation of cardioprotective results of incretin-based therapy and the possible mechanism of action.","This review will summarize the CVOTs of the DPP-4 inhibitors and GLP-1RA, interpretation of cardioprotective results of incretin-based therapy and the possible mechanism of action."
"Studio randomizzato, controllato sugli effetti della Liraglutide alla dose di 3 mg nel trattamento dell'eccesso ponderale","https://scispace.com/paper/studio-randomizzato-controllato-sugli-effetti-della-2tla55xk7y","2015","Journal Article","","Paola Fierabracci","10.1007/S40619-015-0136-Z","https://scispace.com/pdf/studio-randomizzato-controllato-sugli-effetti-della-2tla55xk7y.pdf","La Liraglutide, un analogo sintetico del GLPI I, e approvato alla dose di 1,8 mg al giorno nel trattamento del diabete mellito tipo II Studi precedenti hanno dimostrato che il farmaco induce un calo ponderale dose-dipendente fino a 3 mg al giorno, e questo effetto e mediato da una riduzione dell’appetito e dell’introito calorico piu che dall’aumento del dispendio energetico [1, 2] Questo studio randomizzato, controllato verso placebo della durata di 56 settimane valutava l’efficacia e la sicurezza della Liraglutide alla dose di 3 mg somministrata sottocute una volta al giorno nel trattamento dell’eccesso ponderale in soggetti sovrappeso e obesi non diabetici La casistica faceva parte dello studio di fase 3 Satiety and Clinical Adiposity—Liraglutide Evidence in Nondiabetic and Diabetic Individuals (SCALE) Obesity and Prediabetes [3], promosso dalla Novo Nordisk, e includeva 3731 soggetti non diabetici con BMI di 30 o di almeno 27 con ipertensione e dislipidemia Nell’ambito dello studio, 2487 soggetti ricevevano la Liraglutide, 1247 il placebo, entrambi i gruppi seguivano un programma dieteticocomportamentale","L’efficacia e the sicurezza della Liraglutide alla dose di 3 mg somministrata sottocute una volta al giorno nel trattamento dell’eccesso ponderale in soggetti sovrappeso e obesi non diabetici."
